char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm_x,training_pattern,hip_score,waist_def_score,somatotype,height_cm_y,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,elbow_circ_cm,forearm_circ_cm,wrist_circ_cm,upper_arm_length_cm,forearm_length_cm,total_arm_length_cm,upper_leg_length_cm,lower_leg_length_cm,total_leg_length_cm
char_15158,male,40,overweight,0.5164,0.229,0.429,0.5027,0.45,0.4996,0.3796,0.6796,0.4449,0.595,,balanced,0.6809,0.8228,pear,169.76,45.75,120.92,132.78,150.25,82.51,39.84,42.61,32.78,27.1,17.9,25.91,22.61,48.53,42.72,42.15,84.86
char_15166,male,26,normal,0.3128,0.1787,0.3974,0.3458,0.5979,0.3331,0.575,0.5123,0.2979,0.5473,,balanced,0.8797,0.2796,apple,165.2,39.59,100.99,113.21,128.35,70.01,37.97,35.65,28.27,23.47,16.12,23.99,20.8,44.79,39.06,43.3,82.35
char_15170,male,29,obese,0.8045,0.2265,0.4145,0.4818,0.4839,0.2974,0.2446,0.2023,0.5023,0.3167,,balanced,0.6404,0.8215,rectangle,165.01,55.51,148.83,166.2,183.21,99.49,46.06,43.19,36.11,32.61,20.56,21.92,22.6,44.53,39.31,39.55,78.85
char_15174,male,19,athletic_lean,0.0529,0.5198,0.3896,0.3448,0.6448,0.4022,0.6257,0.6074,0.6437,0.4828,,lower_dominant,0.4305,0.4413,rectangle,165.58,33.45,91.92,78.29,97.63,57.02,33.64,29.92,23.44,19.24,13.9,24.65,23.06,47.71,39.6,43.65,83.24
char_15185,male,15,athletic_lean,0.1091,0.4,0.4313,0.5623,0.5197,0.8,0.7202,0.6341,0.7629,0.744,,upper_dominant,0.4705,0.4603,rectangle,177.85,36.54,98.4,87.92,104.0,60.37,32.61,31.91,26.2,23.38,15.15,25.91,24.9,50.81,46.97,47.05,94.01
char_15216,male,30,athletic_hyper,0.0919,0.7923,0.427,0.5436,0.3886,0.2621,0.4249,0.5326,0.2436,0.3161,,lower_dominant,0.475,0.639,hourglass,168.54,38.57,125.36,89.09,109.97,67.08,37.92,39.21,27.79,21.13,14.78,24.79,21.43,46.21,39.24,42.4,81.62
char_15219,male,29,overweight,0.4594,0.2596,0.4241,0.612,0.6297,0.4601,0.4615,0.4538,0.3297,0.6192,,balanced,0.7527,0.4228,pear,171.6,45.04,126.23,129.33,145.13,79.62,39.89,37.74,30.45,25.58,17.24,23.96,21.66,45.61,41.99,43.03,85.01
char_15222,male,23,normal,0.3386,0.2671,0.4293,0.5774,0.3995,0.3324,0.3223,0.6223,0.3512,0.381,,balanced,0.502,0.4361,rectangle,168.61,42.03,123.73,113.58,127.69,71.02,36.73,39.05,30.03,24.83,16.56,25.24,21.95,47.2,40.42,41.32,81.73
char_15253,male,20,overweight,0.3872,0.1669,0.435,0.192,0.4915,0.1915,0.323,0.3587,0.41,0.4379,,balanced,0.2539,0.8081,v_shape,162.69,41.22,101.98,115.06,127.06,70.06,37.75,36.4,29.75,26.45,17.25,23.91,22.47,46.37,38.77,41.55,80.31
char_15335,male,38,obese,0.8124,0.2898,0.4746,0.2931,0.2718,0.4798,0.4072,0.5718,0.4599,0.3065,,balanced,0.6216,0.8478,rectangle,172.81,54.79,265.69,167.38,186.83,102.23,48.61,50.07,38.34,32.33,20.49,26.45,23.8,50.24,44.58,44.67,89.24
char_15370,male,20,overweight,0.4288,0.2541,0.4283,0.3764,0.3161,0.6161,0.3685,0.4993,0.443,0.494,,balanced,0.3401,0.4394,apple,169.85,43.36,112.3,122.61,138.53,77.96,38.85,39.14,31.02,26.64,17.42,24.67,22.56,47.23,44.26,42.0,86.26
char_15438,male,15,obese,0.7,0.3169,0.4267,0.6959,0.58,0.3959,0.4547,0.4593,0.4778,0.4363,,balanced,0.7062,0.7357,apple,171.72,53.62,147.01,155.69,172.42,93.69,45.7,44.06,35.17,30.06,19.4,24.04,22.76,46.8,41.23,43.04,84.26
char_15477,male,26,obese,0.7668,0.2787,0.4278,0.408,0.4569,0.2584,0.1569,0.3845,0.3986,0.3611,,balanced,0.316,0.6656,apple,163.72,54.69,276.19,159.54,173.68,94.49,45.39,46.61,36.65,31.42,20.05,23.62,22.22,45.84,39.34,38.96,78.29
char_15542,male,32,normal,0.175,0.1521,0.4286,0.3577,0.4849,0.545,0.3539,0.6539,0.4055,0.4445,,balanced,0.4592,0.5611,rectangle,168.28,36.12,93.65,94.6,110.74,63.14,32.27,34.15,26.78,22.62,15.36,25.85,22.32,48.17,43.3,41.79,85.09
char_15557,male,37,underweight,0.0234,0.1668,0.4236,0.4503,0.4301,0.7301,0.4305,0.6518,0.6421,0.7262,,balanced,0.7748,0.2546,pear,171.24,30.04,80.99,70.17,91.77,49.24,23.62,24.71,20.63,17.0,13.18,25.89,23.84,49.73,45.55,42.68,88.22
char_15573,male,16,overweight,0.5283,0.3323,0.4272,0.5484,0.4414,0.3556,0.3379,0.3419,0.455,0.6379,,balanced,0.7878,0.2605,apple,168.38,47.87,132.46,138.39,154.43,84.26,41.35,39.24,32.13,28.23,18.22,23.26,22.6,45.86,40.68,41.45,82.11
char_15613,male,30,athletic_lean,0.1025,0.4306,0.468,0.6564,0.6038,0.3564,0.6039,0.5557,0.4901,0.4305,,balanced,0.2201,0.3411,apple,177.21,36.68,113.92,85.94,98.84,57.19,33.98,32.39,25.63,21.39,14.56,25.82,23.85,49.67,42.54,47.02,89.55
char_15622,male,30,overweight,0.4219,0.2764,0.4289,0.3614,0.3538,0.3817,0.3183,0.2196,0.2224,0.5196,,balanced,0.6965,0.5613,pear,167.02,43.77,118.78,124.05,141.48,78.67,39.54,35.9,29.57,25.43,17.05,22.45,20.98,43.43,41.13,41.26,82.38
char_15681,male,17,normal,0.237,0.1972,0.4313,0.3858,0.4821,0.5522,0.5032,0.3533,0.6533,0.5566,,balanced,0.4755,0.5624,rectangle,170.81,37.95,97.6,101.44,117.57,66.62,35.32,30.41,26.72,25.56,16.41,23.8,24.09,47.89,43.56,43.98,87.52
char_15707,male,18,athletic_lean,0.1392,0.4521,0.3194,0.1036,0.3885,0.2842,0.3696,0.3847,0.2846,0.4036,,balanced,0.2394,0.3011,apple,152.0,37.56,98.18,92.79,106.29,62.67,35.76,35.22,27.13,22.86,15.17,21.12,18.83,39.95,34.77,36.82,71.59
char_15720,male,26,athletic_lean,0.0942,0.5161,0.4575,0.403,0.3285,0.3666,0.4928,0.5139,0.4698,0.6285,,balanced,0.8635,0.8427,pear,171.44,36.6,103.68,86.71,106.21,61.22,33.84,33.68,26.17,21.8,14.61,25.51,23.45,48.96,42.22,45.0,87.21
char_15742,male,37,underweight,0.0812,0.1792,0.3402,0.6213,0.7358,0.5479,0.8201,0.5632,0.5868,0.8479,,balanced,0.8354,0.8772,pear,167.14,32.75,90.61,79.24,97.4,52.9,30.69,24.91,21.79,18.61,13.79,22.95,21.46,44.41,39.35,44.05,83.4
char_15757,male,29,athletic_lean,0.1298,0.4634,0.4306,0.5173,0.6075,0.6752,0.6481,0.8083,0.5083,0.5864,,lower_dominant,0.6995,0.2766,pear,175.08,36.73,98.42,93.29,112.84,66.16,35.83,35.27,26.58,21.35,14.6,27.07,23.12,50.19,45.24,45.98,91.21
char_15781,male,31,obese,0.897,0.2943,0.4282,0.3444,0.6269,0.542,0.3314,0.4716,0.4281,0.6314,,balanced,0.3904,0.3908,apple,167.78,57.05,264.96,177.05,193.53,105.88,48.55,48.91,38.31,32.14,20.75,24.56,22.45,47.0,43.28,41.46,84.73
char_15785,male,39,normal,0.306,0.1803,0.4289,0.5294,0.7088,0.5787,0.4931,0.4088,0.5526,0.6939,,balanced,0.4763,0.6683,rectangle,172.34,39.72,105.71,108.83,123.92,69.4,35.64,31.61,27.31,24.78,16.46,24.01,23.33,47.34,43.81,43.73,87.53
char_15798,male,37,normal,0.2567,0.2264,0.432,0.7505,0.5304,0.4629,0.7421,0.7541,0.4541,0.6229,,balanced,0.4459,0.8027,rectangle,177.12,39.48,116.84,102.59,116.58,65.1,37.47,36.51,28.26,23.02,15.75,26.33,22.76,49.09,42.38,47.26,89.63
char_15818,male,19,overweight,0.3973,0.2724,0.4263,0.5028,0.5651,0.4719,0.3133,0.6133,0.5326,0.3193,,balanced,0.8045,0.7824,pear,168.62,43.14,118.14,121.31,139.26,77.31,37.48,40.25,31.32,26.92,17.37,25.34,23.16,48.5,42.22,41.1,83.32
char_15863,male,33,obese,0.8465,0.3148,0.4273,0.375,0.3513,0.6249,0.6052,0.4615,0.5221,0.3249,,balanced,0.4324,0.6091,apple,173.1,56.17,265.14,170.93,189.41,104.03,51.2,48.11,37.98,32.69,20.71,24.42,23.09,47.51,44.43,45.22,89.64
char_15906,male,26,athletic_hyper,0.1176,0.7978,0.3568,0.3969,0.6969,0.4289,0.5602,0.6649,0.5672,0.5055,,push_dominant,0.7755,0.4853,pear,161.71,40.63,112.7,97.3,115.36,69.08,37.54,43.46,31.44,25.83,16.16,24.5,22.07,46.56,38.35,41.02,79.36
char_15997,male,16,obese,0.9678,0.1748,0.55,0.7054,0.4937,0.4054,0.7045,0.4929,0.6338,0.6153,,balanced,0.3119,0.2531,apple,189.04,60.55,277.02,182.85,196.46,104.83,52.51,47.53,39.2,34.24,21.69,27.51,26.83,54.33,47.05,52.29,99.32
char_16024,male,27,overweight,0.4085,0.2214,0.4296,0.5526,0.4714,0.5073,0.6531,0.4709,0.6426,0.3531,,balanced,0.7626,0.5363,pear,174.38,42.93,117.16,122.29,139.38,76.7,40.63,36.24,30.22,27.54,17.61,24.42,23.99,48.41,42.92,45.94,88.85
char_16034,male,15,obese,0.7,0.2184,0.4283,0.5172,0.2172,0.4506,0.3496,0.4536,0.4101,0.2202,,balanced,0.3934,0.5754,apple,170.18,52.02,143.59,152.61,168.7,92.2,44.86,45.15,35.48,30.28,19.5,24.03,22.32,46.35,42.02,41.69,83.7
char_16058,male,37,underweight,0.0194,0.0682,0.4267,0.6293,0.685,0.5469,0.5855,0.4377,0.7092,0.4092,,balanced,0.6378,0.4737,pear,174.18,28.61,87.09,65.31,83.12,41.67,23.04,18.09,17.71,15.82,12.72,24.23,24.33,48.56,43.14,44.91,88.05
char_16098,male,15,athletic_lean,0.1031,0.4,0.4287,0.5552,0.4377,0.4492,0.4312,0.4486,0.4766,0.2552,,pull_dominant,0.4045,0.501,rectangle,171.25,36.53,111.95,86.72,102.17,59.33,32.46,32.05,25.73,22.23,14.81,24.06,22.8,46.86,42.01,42.83,84.83
char_16109,male,40,obese,0.6601,0.205,0.438,0.4655,0.5921,0.5931,0.2931,0.3283,0.3193,0.5366,,balanced,0.4996,0.5589,apple,171.12,49.71,131.08,149.5,166.31,91.52,42.39,40.36,33.1,28.15,18.76,23.51,21.9,45.4,44.43,41.41,85.84
char_16148,male,19,underweight,0.0651,0.1041,0.3894,0.3956,0.4285,0.4281,0.5095,0.6361,0.5367,0.3361,,balanced,0.5292,0.8814,hourglass,165.1,31.05,84.74,72.8,90.32,48.41,27.14,26.9,22.02,18.34,13.6,24.79,22.28,47.07,39.86,42.06,81.92
char_16152,male,14,overweight,0.4646,0.3095,0.4275,0.6245,0.4738,0.5041,0.5325,0.3245,0.6105,0.4807,,balanced,0.7555,0.6568,pear,173.65,45.8,129.04,129.23,146.89,81.23,41.4,36.66,30.97,28.33,18.02,23.17,23.69,46.87,42.76,44.18,86.93
char_16186,male,31,athletic_lean,0.1035,0.5311,0.3618,0.2929,0.4971,0.4987,0.4159,0.3628,0.5929,0.4029,,lower_dominant,0.5886,0.6624,rectangle,160.77,35.82,95.51,87.65,108.54,64.65,34.66,30.14,24.85,22.43,14.79,22.12,22.0,44.12,39.64,39.5,79.13
char_16209,male,33,normal,0.3187,0.1961,0.4285,0.2793,0.3784,0.4734,0.486,0.5793,0.5437,0.4125,,balanced,0.813,0.6376,pear,168.33,39.75,99.41,111.84,130.15,72.25,37.33,37.45,29.62,26.02,16.85,25.41,23.28,48.69,42.38,43.58,85.95
char_16282,male,31,normal,0.2361,0.1742,0.4188,0.5275,0.4507,0.5932,0.5417,0.3734,0.2932,0.3809,,balanced,0.3996,0.88,rectangle,173.23,38.23,109.75,99.98,117.14,67.04,36.08,31.35,26.19,22.54,15.57,23.26,21.26,44.52,43.57,43.93,87.49
char_16305,male,30,obese,0.6679,0.1596,0.4355,0.477,0.6339,0.6621,0.6303,0.3621,0.6111,0.63,,balanced,0.8134,0.4052,apple,175.32,48.67,122.22,152.77,171.26,92.93,44.66,39.41,33.36,29.85,19.3,23.94,23.89,47.83,45.34,45.96,91.29
char_16333,male,23,obese,0.8524,0.2716,0.4341,0.6005,0.4238,0.3688,0.3024,0.3126,0.5566,0.3005,,balanced,0.2885,0.6073,apple,169.57,58.41,283.45,169.22,184.26,100.17,47.79,45.83,37.57,33.52,20.98,23.19,23.47,46.66,41.16,41.29,82.43
char_16452,male,33,athletic_lean,0.0707,0.6131,0.4277,0.768,0.4818,0.6024,0.7367,0.7818,0.5989,0.6516,,upper_dominant,0.4947,0.4848,rectangle,178.17,38.08,120.52,84.1,97.79,56.35,32.1,36.58,27.39,21.53,14.44,26.51,23.69,50.19,44.07,47.04,91.1
char_16464,male,21,athletic_hyper,0.0889,0.8668,0.4273,0.5498,0.3887,0.5885,0.5363,0.3388,0.5974,0.2974,,upper_dominant,0.5217,0.6548,hourglass,173.68,41.8,133.94,92.69,110.39,67.45,35.61,39.44,30.96,27.4,16.62,23.73,24.11,47.83,43.65,43.94,87.57
char_16521,male,26,athletic_hyper,0.0643,0.7366,0.3839,0.5177,0.3986,0.3585,0.4733,0.3061,0.6061,0.4944,,upper_dominant,0.5295,0.5237,hourglass,165.03,39.15,124.17,85.57,99.41,57.98,32.05,34.64,28.05,24.75,15.53,22.16,22.81,44.97,38.64,41.16,79.79
char_16619,male,27,athletic_lean,0.121,0.4711,0.428,0.7721,0.6044,0.5462,0.5896,0.5021,0.5028,0.8021,,balanced,0.546,0.5347,rectangle,176.11,37.92,118.11,90.44,106.61,62.06,34.16,31.11,25.44,21.58,14.67,24.39,22.97,47.37,43.31,45.01,88.31
char_16649,male,19,normal,0.2309,0.2439,0.4277,0.8479,0.7348,0.6817,0.5479,0.6397,0.6246,0.7434,,balanced,0.3723,0.2447,apple,177.61,39.05,117.03,102.17,115.77,65.65,33.93,32.63,26.98,23.6,15.81,25.42,23.85,49.27,45.13,44.47,89.59
char_16687,male,27,normal,0.3313,0.1169,0.4181,0.5432,0.654,0.6647,0.611,0.4668,0.6111,0.3647,,balanced,0.2429,0.6511,apple,174.31,39.83,106.68,109.58,124.05,69.8,37.05,32.49,27.91,25.54,16.8,24.15,23.49,47.65,44.51,44.88,89.38
char_16716,male,18,normal,0.3111,0.176,0.3009,0.263,0.0509,0.3509,0.0775,0.2203,0.1001,0.2512,,balanced,0.3875,0.5182,rectangle,149.6,39.99,113.72,109.14,125.24,71.04,35.05,35.11,28.03,23.79,16.22,19.16,17.08,36.23,34.81,31.98,66.78
char_16763,male,28,normal,0.2074,0.2708,0.6095,0.2813,0.5541,0.5813,0.5231,0.3336,0.4913,0.4259,,balanced,0.6181,0.8872,rectangle,190.48,37.87,95.97,99.39,118.0,67.85,36.3,31.12,26.64,24.5,15.94,28.25,27.23,55.48,52.22,52.68,104.89
char_16856,male,26,overweight,0.4527,0.218,0.4283,0.6158,0.5056,0.5152,0.3486,0.5725,0.3599,0.3158,,balanced,0.2965,0.5066,apple,171.65,44.63,128.35,124.44,138.56,77.2,38.54,40.22,31.3,25.85,17.3,24.86,21.98,46.85,42.88,41.7,84.57
char_16857,male,40,normal,0.303,0.1824,0.4287,0.337,0.4403,0.6361,0.4939,0.5889,0.637,0.5547,,balanced,0.432,0.5847,rectangle,170.94,39.27,98.19,108.05,124.53,70.32,36.08,35.64,28.94,25.98,16.78,25.52,23.95,49.46,44.58,43.75,88.32
char_16874,male,27,obese,0.8943,0.2388,0.4243,0.4074,0.2938,0.4342,0.5112,0.5938,0.2965,0.5799,,balanced,0.7468,0.7983,apple,169.49,57.63,265.33,177.9,197.4,107.22,50.49,51.25,38.61,30.96,20.43,25.16,21.44,46.61,41.67,43.72,85.37
char_16944,male,14,obese,0.7,0.2932,0.4303,0.4923,0.6834,0.3834,0.45,0.583,0.6343,0.517,,balanced,0.6111,0.5828,apple,169.08,51.76,132.17,154.98,169.99,91.97,44.99,45.54,35.99,31.26,19.74,25.36,23.97,49.33,41.21,43.14,84.34
char_16945,male,30,obese,0.8772,0.1982,0.4326,0.3527,0.6002,0.5396,0.3524,0.6276,0.5501,0.3276,,balanced,0.5338,0.731,apple,168.65,55.5,71.97,173.74,191.6,104.52,47.35,50.4,38.88,32.91,20.94,25.84,23.43,49.27,43.46,41.96,85.41
char_16969,male,19,normal,0.3228,0.2756,0.4288,0.5085,0.2509,0.5077,0.49,0.5509,0.4007,0.3822,,balanced,0.3668,0.544,v_shape,172.04,41.36,117.03,110.96,126.46,71.7,38.34,38.06,29.65,25.0,16.54,24.85,22.28,47.13,42.82,43.66,86.47
char_17042,male,14,normal,0.3038,0.2576,0.4083,0.347,0.647,0.604,0.5656,0.5087,0.4685,0.5546,,balanced,0.6274,0.2387,apple,169.57,39.96,100.41,111.96,128.1,72.07,37.65,35.03,28.38,24.53,16.35,24.35,22.26,46.61,43.25,43.77,87.01
char_17063,male,35,obese,0.6636,0.2817,0.4315,0.2945,0.5945,0.3626,0.4842,0.4279,0.3694,0.376,,balanced,0.5785,0.5662,rectangle,167.78,49.89,123.82,150.67,166.32,90.65,45.89,43.93,34.58,29.2,19.03,24.28,22.11,46.38,41.02,43.66,84.67
char_17072,male,25,obese,0.9015,0.1867,0.4252,0.415,0.6074,0.6642,0.3792,0.3642,0.6347,0.4482,,balanced,0.4842,0.4504,apple,170.64,56.02,139.16,177.44,195.34,106.67,47.82,45.22,37.67,33.8,21.3,23.69,23.81,47.5,44.84,42.02,86.85
char_17099,male,28,athletic_hyper,0.083,0.9228,0.3865,0.6944,0.6887,0.3944,0.4978,0.4508,0.6213,0.6457,,lower_dominant,0.7011,0.4136,pear,167.16,39.27,128.34,92.77,116.02,70.53,37.26,36.29,28.07,24.34,15.92,23.56,23.43,46.97,39.09,41.37,80.44
char_17121,male,22,overweight,0.4657,0.2166,0.429,0.6676,0.5559,0.5286,0.7634,0.7738,0.4738,0.5357,,balanced,0.5494,0.6466,rectangle,176.89,44.56,121.89,126.5,141.51,77.49,42.03,41.3,31.72,25.71,17.31,26.52,22.83,49.35,43.17,47.44,90.6
char_17122,male,26,athletic_lean,0.0943,0.5791,0.4278,0.5856,0.2856,0.3397,0.4886,0.408,0.3023,0.5247,,balanced,0.35,0.7741,v_shape,170.76,37.84,120.16,85.4,101.48,60.1,34.83,33.2,25.79,20.76,14.32,23.64,21.54,45.19,40.46,43.54,83.99
char_17151,male,33,overweight,0.5209,0.2528,0.4285,0.4526,0.3719,0.3184,0.557,0.257,0.477,0.4948,,balanced,0.6899,0.5621,pear,169.95,46.34,124.41,134.49,150.32,81.86,43.36,37.22,31.4,28.35,18.26,22.78,22.77,45.54,40.27,44.5,84.76
char_17157,male,34,overweight,0.584,0.2721,0.4287,0.3832,0.6117,0.402,0.3117,0.3214,0.453,0.4964,,balanced,0.6225,0.649,rectangle,166.78,47.95,123.68,141.7,157.75,86.51,41.85,39.76,32.74,28.9,18.65,23.35,22.61,45.96,41.39,41.17,82.55
char_17199,male,36,overweight,0.3937,0.1874,0.4224,0.6056,0.6149,0.7586,0.5497,0.4586,0.4786,0.6932,,balanced,0.3073,0.3973,apple,175.69,42.16,113.93,118.22,133.39,74.99,37.88,33.9,28.62,24.93,16.84,24.12,22.66,46.78,45.98,44.27,90.24
char_17266,male,36,obese,0.6342,0.2758,0.3644,0.5178,0.5033,0.225,0.2178,0.218,0.3017,0.2406,,balanced,0.87,0.2485,apple,158.71,50.66,141.15,151.45,167.62,90.73,42.97,40.93,33.27,28.89,18.83,20.69,20.0,40.69,36.05,36.82,72.86
char_17345,male,26,underweight,0.0438,0.1123,0.3669,0.602,0.785,0.5411,0.6277,0.8092,0.8411,0.7883,,balanced,0.2866,0.2722,apple,166.39,30.17,80.72,70.29,84.26,43.89,24.45,24.75,20.94,17.78,13.39,25.66,23.9,49.56,40.34,42.67,83.0
char_17452,male,23,athletic_lean,0.1339,0.5495,0.4269,0.6294,0.6152,0.6373,0.3373,0.609,0.3618,0.3715,,pull_dominant,0.4027,0.3325,rectangle,172.75,39.42,119.95,95.04,110.55,66.2,33.96,37.1,27.87,22.24,14.89,25.13,21.97,47.1,44.48,41.51,85.99
char_17458,male,27,obese,0.9043,0.2559,0.421,0.6425,0.5326,0.4929,0.5731,0.5118,0.4654,0.3425,,balanced,0.701,0.8064,apple,173.79,60.04,274.57,179.0,197.88,107.81,50.92,48.75,38.37,32.24,20.82,24.3,22.54,46.84,42.34,44.43,86.76
char_17479,male,40,overweight,0.4512,0.2105,0.4295,0.4568,0.3589,0.6568,0.6515,0.6589,0.5168,0.551,,balanced,0.3094,0.7947,v_shape,174.55,43.43,110.5,122.83,138.89,77.74,41.07,40.17,31.45,26.54,17.5,25.93,23.13,49.06,44.92,45.97,90.88
char_17482,male,35,obese,0.9165,0.3263,0.4034,0.3217,0.3841,0.5353,0.5952,0.6217,0.4936,0.5379,,balanced,0.8786,0.7972,pear,168.34,58.57,261.45,183.44,204.76,112.29,52.35,52.37,39.71,32.96,21.04,25.06,22.34,47.4,42.13,43.92,86.04
char_17490,male,29,athletic_hyper,0.1087,0.8933,0.4287,0.4142,0.4822,0.6334,0.4215,0.6905,0.7142,0.6219,,push_dominant,0.6125,0.6355,rectangle,169.8,41.42,116.44,96.49,118.24,72.9,36.13,46.55,33.61,28.51,17.03,26.82,25.1,51.91,44.25,42.42,86.65
char_17494,male,37,obese,0.7482,0.27,0.4285,0.3701,0.3483,0.6483,0.5568,0.5551,0.3542,0.4156,,balanced,0.7642,0.3939,apple,172.79,52.42,131.07,163.2,183.05,99.95,47.96,47.23,36.22,29.65,19.49,25.09,21.95,47.03,44.81,44.61,89.41
char_17496,male,39,normal,0.2409,0.1214,0.4305,0.3866,0.6834,0.567,0.6629,0.3834,0.5458,0.5154,,balanced,0.4501,0.3327,apple,172.96,37.31,93.27,102.49,116.62,65.31,36.16,29.49,25.97,24.02,16.02,24.02,23.32,47.33,43.77,46.14,89.9
char_17559,male,37,athletic_hyper,0.0883,0.8172,0.4208,0.6578,0.3931,0.3772,0.5068,0.6123,0.4036,0.6772,,balanced,0.6154,0.854,rectangle,170.8,40.29,132.63,90.28,109.34,65.99,36.16,41.48,29.78,23.17,15.39,25.33,22.49,47.81,40.49,43.23,83.71
char_17603,male,26,athletic_hyper,0.1082,0.9419,0.4307,0.6499,0.9037,0.7417,0.9499,0.9115,0.7712,0.8334,,pull_dominant,0.8074,0.3968,pear,180.13,42.14,116.5,100.96,120.52,73.26,40.31,47.29,33.62,27.09,16.78,28.67,25.72,54.37,45.88,49.69,95.54
char_17633,male,23,normal,0.2073,0.2149,0.3097,0.0798,0.2347,0.1214,0.2166,0.2899,0.1091,0.3798,,balanced,0.7831,0.462,pear,146.67,37.28,95.8,100.31,116.46,65.11,34.77,34.38,26.92,22.61,15.49,20.11,17.36,37.46,32.14,34.23,66.37
char_17691,male,14,obese,0.7,0.2895,0.4256,0.4413,0.684,0.5586,0.6783,0.384,0.4029,0.6141,,balanced,0.7651,0.6512,pear,173.45,51.17,128.07,156.67,174.86,95.48,47.72,41.72,34.02,28.86,19.08,23.78,22.2,45.97,43.48,46.12,89.59
char_17720,male,24,underweight,0.0909,0.1339,0.4291,0.4818,0.3532,0.3252,0.6252,0.5248,0.5673,0.4968,,balanced,0.7295,0.2697,pear,170.6,32.74,93.04,81.38,96.79,51.91,30.54,27.33,23.06,20.27,14.24,24.86,23.44,48.3,40.33,45.47,85.8
char_17772,male,22,obese,0.6457,0.2818,0.4141,0.4745,0.3055,0.5203,0.6055,0.5367,0.3087,0.5248,,balanced,0.3571,0.3268,apple,171.61,50.18,131.72,147.53,162.68,89.17,46.35,44.58,34.33,27.95,18.61,24.43,21.28,45.71,42.36,44.56,86.92
char_17782,male,37,athletic_hyper,0.1085,0.9761,0.4305,0.5396,0.3914,0.6914,0.4644,0.5157,0.6518,0.468,,pull_dominant,0.5897,0.3317,rectangle,173.2,43.05,130.13,101.11,122.9,76.69,38.08,45.66,33.82,29.45,17.46,25.47,24.87,50.3,45.06,42.99,88.01
char_17799,male,23,overweight,0.4995,0.2777,0.5172,0.9309,0.9371,0.7313,0.6944,0.9162,0.9064,0.6371,,balanced,0.2571,0.3507,apple,190.49,46.62,129.79,130.39,142.06,78.31,40.2,41.71,33.17,28.85,18.29,29.89,28.04,57.93,49.95,50.73,100.67
char_17825,male,23,obese,0.6727,0.2723,0.4355,0.3006,0.6006,0.3935,0.5563,0.5504,0.469,0.3854,,balanced,0.6715,0.2868,apple,169.33,49.85,122.23,153.47,169.05,91.51,46.3,45.45,35.32,29.84,19.25,25.35,22.92,48.27,41.64,44.85,86.47
char_17852,male,28,obese,0.882,0.1866,0.5348,0.8591,0.682,0.5591,0.8173,0.6601,0.7568,0.8036,,balanced,0.858,0.7513,apple,192.1,57.51,274.86,176.58,194.9,104.27,50.24,45.97,37.86,32.91,20.99,28.39,27.36,55.75,48.51,53.19,101.68
char_18054,male,20,athletic_lean,0.0851,0.5056,0.4289,0.3711,0.3363,0.5085,0.5548,0.6363,0.4543,0.5171,,balanced,0.671,0.6075,pear,170.47,35.96,98.99,85.01,104.46,60.91,33.67,34.91,26.25,20.99,14.37,25.75,22.67,48.42,42.86,44.56,87.4
char_18056,male,17,athletic_lean,0.0982,0.631,0.4291,0.5626,0.2626,0.4423,0.2678,0.4676,0.4983,0.4441,,lower_dominant,0.6841,0.387,pear,168.99,37.23,117.75,89.19,110.24,65.8,34.01,33.19,25.72,21.77,14.54,24.18,22.96,47.14,41.9,40.6,82.49
char_18068,male,22,athletic_lean,0.1409,0.6373,0.4821,0.3788,0.6631,0.4764,0.6788,0.5874,0.6486,0.4106,,upper_dominant,0.5443,0.8732,hourglass,177.33,40.21,108.26,95.6,109.68,65.04,37.93,38.19,29.61,25.59,15.83,26.89,25.31,52.2,44.89,48.76,93.63
char_18157,male,22,obese,0.9365,0.3057,0.4271,0.5474,0.3789,0.2722,0.4806,0.4539,0.2474,0.3077,,balanced,0.6548,0.4529,apple,169.82,62.88,273.03,184.03,201.37,109.61,52.53,51.36,39.16,31.75,20.78,23.94,21.15,45.08,39.59,43.37,82.95
char_18232,male,27,overweight,0.4533,0.2956,0.4294,0.3769,0.4154,0.6656,0.5354,0.6056,0.4199,0.3656,,balanced,0.4949,0.2646,apple,172.67,44.26,112.26,127.61,144.3,80.83,41.35,41.53,31.92,26.5,17.46,25.52,22.44,47.96,45.05,44.37,89.4
char_18267,male,35,obese,0.8855,0.2306,0.446,0.3623,0.6245,0.5215,0.6302,0.3302,0.399,0.5096,,balanced,0.4361,0.745,apple,173.9,55.79,137.07,173.94,190.96,104.21,51.29,45.18,36.89,31.54,20.57,23.94,22.65,46.58,43.89,46.4,90.29
char_18302,male,22,overweight,0.3907,0.2136,0.4286,0.3192,0.235,0.4637,0.535,0.3517,0.2429,0.2845,,balanced,0.6739,0.578,pear,170.36,42.1,111.82,119.71,137.86,76.9,40.35,36.83,29.53,24.99,16.83,23.48,21.14,44.61,42.28,44.26,86.52
