char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
ansur_02936,154.3,32.3,92.6,80.3,99.5,61.5,35.0,29.2,23.7,14.7,40.7,36.0,30.6,21.2,78.6,40.8,56.7,female,35.28
ansur_02937,174.4,42.8,120.7,112.2,122.4,77.5,45.4,43.8,37.2,18.6,53.7,38.6,36.9,29.2,89.0,48.1,115.9,male,31.67
ansur_02938,167.4,32.5,91.3,80.7,97.9,58.4,34.3,27.5,23.8,15.7,43.9,34.5,34.1,23.0,88.7,44.7,62.2,female,31.14
ansur_02939,173.0,39.9,104.3,91.3,101.8,61.5,39.0,36.8,30.7,17.5,51.5,33.8,35.8,26.3,89.0,45.2,82.2,male,20.7
ansur_02940,166.2,33.0,98.1,86.5,99.3,61.1,38.2,32.2,26.3,16.0,44.2,34.1,35.2,27.6,87.6,47.2,70.7,female,34.63
ansur_02941,180.0,37.1,97.1,78.0,91.2,57.1,38.2,32.9,29.1,17.0,46.7,30.8,36.3,29.1,93.1,49.7,69.8,male,10.96
ansur_02942,161.2,33.5,94.5,87.6,102.4,63.9,38.5,30.5,25.9,15.3,45.3,35.3,34.8,23.1,86.3,43.7,68.5,female,37.62
ansur_02943,182.2,39.0,101.8,83.4,99.9,62.4,40.0,37.1,34.0,17.9,49.0,33.5,39.6,27.4,93.5,47.8,84.6,male,13.66
ansur_02944,160.5,31.4,83.6,72.3,93.6,56.2,37.8,27.8,26.0,16.1,40.3,32.4,33.5,23.7,85.0,43.7,57.1,female,27.07
ansur_02945,175.3,36.0,88.9,80.3,90.5,51.0,36.0,28.8,27.4,17.2,48.1,33.1,38.8,26.9,93.4,48.5,65.6,male,14.75
ansur_02946,156.0,36.4,111.2,105.6,118.1,70.0,41.7,38.8,28.3,15.6,50.3,39.6,31.6,22.4,80.0,40.1,84.6,female,51.74
ansur_02947,171.9,38.3,111.3,103.7,110.5,68.9,39.4,35.0,29.8,16.6,52.1,39.1,36.6,26.3,87.4,45.9,89.2,male,29.89
ansur_02948,166.4,32.1,81.4,71.1,100.1,60.6,37.1,27.6,25.2,15.3,41.4,33.8,33.6,26.5,87.8,45.8,61.8,female,27.92
ansur_02949,169.6,36.5,91.4,77.5,89.9,53.8,39.2,31.6,28.2,16.7,45.7,31.3,33.8,25.0,84.4,43.3,65.9,male,12.86
ansur_02950,166.2,35.0,94.3,78.0,97.7,59.2,37.4,33.8,29.4,15.9,45.7,32.0,32.8,25.0,85.6,44.2,67.2,female,28.78
ansur_02951,166.0,34.9,95.0,86.2,91.1,57.0,36.1,31.7,28.0,15.6,48.9,31.4,34.2,23.6,81.6,42.4,66.2,male,21.88
ansur_02952,162.0,31.7,92.4,77.8,105.5,66.7,39.2,32.6,27.2,15.4,45.4,36.1,32.4,22.2,85.3,44.1,69.2,female,35.15
ansur_02953,181.9,37.4,102.5,93.6,103.4,63.4,38.8,33.5,29.5,16.8,50.4,36.6,38.5,28.1,94.7,50.2,85.8,male,22.51
ansur_02954,156.7,31.5,76.4,63.7,88.0,49.6,33.1,24.1,22.8,14.4,37.9,29.2,32.6,23.7,80.2,40.6,46.9,female,20.12
ansur_02955,171.3,42.1,106.9,87.3,103.2,64.1,41.8,39.5,35.1,18.7,53.1,34.1,35.7,26.5,86.9,45.9,86.7,male,16.2
ansur_02956,168.9,34.2,87.3,79.0,99.4,57.7,37.7,29.8,26.2,16.7,45.5,34.6,34.8,25.5,89.7,44.6,67.4,female,29.84
ansur_02957,171.8,38.3,103.8,96.1,98.0,62.3,39.3,34.9,29.5,17.1,52.0,32.2,34.4,25.2,85.9,45.2,83.4,male,25.3
ansur_02958,157.6,32.0,84.5,71.8,90.5,55.7,36.0,27.0,24.6,14.5,40.1,30.0,32.9,24.1,85.4,44.1,52.9,female,25.59
ansur_02959,169.5,43.7,113.9,103.0,111.9,70.8,44.5,37.8,33.4,18.7,55.2,37.3,34.7,23.1,81.2,42.1,100.9,male,26.66
ansur_02960,159.6,32.2,86.1,84.0,98.1,63.0,37.7,29.3,24.8,15.6,44.4,33.3,32.4,23.2,82.6,41.3,64.4,female,34.99
ansur_02961,167.1,38.1,99.3,94.4,103.4,63.7,40.2,35.3,30.8,17.0,49.1,34.7,36.0,26.0,83.2,44.0,79.6,male,25.16
ansur_02962,168.4,35.0,102.3,102.6,108.3,65.9,40.5,38.0,28.9,16.2,49.1,38.5,34.4,24.0,85.4,44.6,81.9,female,44.05
ansur_02963,174.1,39.5,99.3,86.7,97.4,58.3,39.4,32.2,30.6,17.6,48.7,33.8,39.1,27.9,91.2,47.5,80.4,male,17.32
ansur_02964,170.2,32.4,90.8,81.7,101.4,59.5,37.4,29.0,26.7,16.0,42.3,35.8,34.2,23.8,88.9,45.2,68.3,female,32.64
ansur_02965,175.9,43.0,113.2,93.2,106.5,66.2,40.0,39.4,33.9,18.4,53.9,36.3,37.0,25.6,87.2,46.0,94.7,male,19.31
ansur_02966,174.5,32.5,85.2,68.9,93.2,54.7,35.1,27.1,25.7,15.4,42.7,32.9,36.3,24.1,91.4,46.9,58.2,female,20.89
ansur_02967,177.0,39.9,103.2,89.0,102.9,61.5,38.7,34.1,31.2,18.3,50.4,35.5,35.6,26.2,87.5,45.0,82.6,male,18.29
ansur_02968,159.9,31.4,86.1,76.4,94.9,52.7,36.2,25.9,24.9,15.3,41.5,34.5,32.5,23.7,84.7,44.1,53.2,female,30.02
ansur_02969,181.3,41.6,110.1,101.1,112.0,68.7,40.9,36.9,30.9,18.0,52.4,37.1,37.2,27.0,91.4,47.2,99.5,male,24.74
ansur_02970,162.8,32.1,98.5,85.8,103.8,60.6,37.9,30.8,25.5,15.0,46.8,36.6,32.4,23.2,81.7,42.1,70.3,female,37.65
ansur_02971,173.7,40.3,106.5,95.2,105.6,68.0,42.4,38.0,32.1,18.3,50.3,34.9,35.6,24.9,89.2,46.4,92.2,male,23.04
ansur_02972,165.1,34.2,103.7,85.5,115.0,70.3,41.2,32.3,26.8,15.9,48.3,40.6,32.8,22.2,84.3,42.9,80.7,female,40.91
ansur_02973,154.2,36.3,96.0,85.9,93.2,56.2,38.5,31.6,28.5,15.6,47.2,31.9,30.7,22.4,73.8,38.7,63.9,male,22.87
ansur_02974,159.2,32.7,88.6,82.5,97.0,54.2,33.9,27.3,24.7,15.1,42.5,33.3,32.5,22.3,81.7,41.0,56.9,female,33.61
ansur_02975,179.7,36.4,94.9,81.3,96.1,54.7,37.6,31.4,29.6,17.4,49.0,34.6,36.7,26.4,90.9,46.6,72.0,male,14.49
ansur_02976,158.7,30.6,89.7,78.7,91.2,52.2,31.4,24.4,22.6,14.2,39.9,31.7,32.4,23.1,83.5,42.1,50.4,female,30.03
ansur_02977,168.5,37.7,101.7,88.7,94.2,60.8,39.6,34.8,30.9,17.4,47.2,31.3,33.3,25.6,82.5,43.3,77.1,male,21.21
ansur_02978,162.8,33.4,95.5,94.1,103.5,63.7,39.4,33.0,28.1,16.4,48.6,35.4,32.3,23.3,85.5,42.3,74.3,female,40.6
ansur_02979,170.0,41.5,102.8,94.6,98.8,56.9,37.3,36.0,31.2,17.9,50.2,34.4,34.7,24.5,86.4,45.1,80.0,male,22.45
ansur_02980,162.7,31.9,91.8,84.0,102.6,65.4,36.3,29.8,24.8,14.9,43.7,35.8,32.5,22.9,84.8,43.3,64.8,female,36.41
ansur_02981,161.2,39.8,109.8,94.4,100.2,61.6,41.3,36.8,31.2,17.5,49.9,33.5,33.0,23.8,80.2,43.0,78.2,male,25.11
ansur_02982,161.7,33.4,94.9,84.6,96.0,58.0,38.3,31.9,25.3,15.5,46.9,33.2,33.3,22.9,83.8,43.2,65.2,female,33.15
ansur_02983,175.8,38.0,94.0,86.2,94.7,55.3,38.3,32.6,29.1,17.5,49.1,33.3,36.8,27.0,91.1,47.9,73.4,male,17.81
ansur_02984,158.2,29.5,83.0,79.0,95.7,57.4,34.6,26.7,23.3,14.4,40.5,34.5,32.2,24.2,85.1,44.2,54.8,female,33.1
ansur_02985,166.6,44.7,120.7,118.5,115.8,71.2,44.0,39.9,33.0,18.8,56.3,38.2,34.9,25.2,83.4,43.6,110.3,male,35.36
ansur_02986,153.7,30.2,89.7,77.6,93.6,59.7,33.5,28.5,24.5,14.6,42.6,31.5,31.5,22.1,82.8,43.0,56.1,female,32.25
ansur_02987,175.2,40.5,116.8,107.2,112.8,73.5,43.5,40.4,32.6,18.5,56.8,39.2,37.0,27.3,89.0,45.7,105.4,male,30.05
ansur_02988,162.9,35.0,91.6,82.3,99.6,59.0,36.3,32.5,26.0,15.3,47.0,34.3,34.8,24.6,86.9,44.5,66.3,female,32.69
ansur_02989,174.9,39.9,107.4,101.5,105.7,63.4,39.5,34.4,29.4,16.5,53.0,36.2,36.0,26.0,88.3,46.5,85.1,male,27.13
ansur_02990,164.0,30.0,90.0,72.5,97.1,58.2,33.5,26.5,24.7,14.5,41.2,33.6,33.6,24.1,87.6,43.6,57.7,female,28.79
ansur_02991,182.4,42.6,112.3,95.2,105.2,64.1,40.5,38.2,33.3,18.0,52.9,36.9,39.2,29.0,95.0,50.3,95.9,male,19.95
ansur_02992,167.5,33.5,93.4,90.8,115.0,69.7,38.3,31.3,26.7,16.0,46.3,39.2,35.2,25.8,88.7,47.1,79.0,female,42.81
ansur_02993,176.7,39.2,99.2,90.8,100.6,62.7,37.8,32.3,28.7,17.4,46.6,33.8,37.6,26.0,92.6,48.8,79.8,male,20.2
ansur_02994,159.2,36.1,99.6,90.8,101.9,61.7,34.7,30.5,27.9,15.1,44.3,34.5,35.2,23.9,85.0,44.1,67.1,female,38.19
ansur_02995,180.2,38.2,104.2,86.4,101.4,64.2,41.2,35.1,29.9,17.9,51.1,34.8,38.3,26.2,90.5,48.8,84.3,male,17.06
ansur_02996,163.3,33.7,102.0,94.2,98.0,61.0,37.8,31.1,26.4,15.0,49.0,33.7,32.6,24.2,86.5,45.4,69.1,female,37.97
ansur_02997,181.7,40.5,108.1,93.8,103.8,62.9,38.7,35.3,32.2,18.1,53.0,35.1,38.3,26.9,92.4,48.7,91.4,male,20.56
ansur_02998,173.3,34.5,91.9,86.3,112.6,65.7,38.8,32.4,27.1,16.0,45.6,38.3,36.3,26.5,92.8,48.4,77.3,female,38.04
ansur_02999,177.2,36.9,97.1,79.1,90.1,54.8,37.6,33.1,29.1,17.0,49.6,32.7,35.7,26.9,90.1,47.5,68.6,male,12.6
ansur_03000,161.0,33.6,89.3,73.3,94.5,58.0,36.2,30.8,26.1,15.9,44.1,32.3,32.1,24.1,85.6,44.0,62.2,female,26.78
ansur_03001,177.7,40.6,108.3,88.0,103.6,62.3,39.2,39.2,32.2,18.5,53.3,35.7,37.7,26.8,87.9,47.5,88.9,male,16.86
ansur_03002,156.6,32.7,94.3,85.2,96.4,60.6,33.2,29.4,25.5,14.9,45.7,33.7,32.1,24.5,84.4,43.9,62.0,female,35.32
ansur_03003,171.5,38.4,103.7,91.4,100.8,59.6,37.8,32.9,29.7,16.7,49.8,35.1,35.6,25.0,85.5,44.6,75.8,male,22.11
ansur_03004,163.9,32.5,99.0,89.8,98.7,59.2,39.7,32.5,27.8,16.3,46.4,35.6,34.0,22.3,89.6,45.3,69.1,female,36.69
ansur_03005,179.2,41.2,100.0,80.5,96.0,55.7,39.0,34.1,31.0,18.4,49.9,34.2,37.9,27.5,90.5,46.4,77.7,male,9.6
ansur_03006,158.0,30.5,88.5,87.9,105.6,61.8,35.7,28.2,24.2,14.3,42.0,38.2,33.1,24.6,85.1,42.6,62.6,female,41.35
ansur_03007,184.9,40.9,107.3,102.9,111.9,65.4,40.1,36.3,32.0,18.8,53.4,37.0,38.2,27.3,92.8,50.2,98.6,male,25.68
ansur_03008,155.7,32.3,87.3,75.1,94.0,57.3,38.5,29.7,26.5,15.4,42.5,31.8,31.6,24.1,82.9,41.3,58.7,female,29.56
ansur_03009,175.0,38.8,101.3,82.0,96.2,56.8,37.3,31.4,28.6,17.1,49.5,31.8,36.4,25.9,86.1,46.3,75.1,male,13.86
ansur_03010,168.3,34.9,91.3,86.4,103.0,61.8,36.0,31.2,27.1,15.4,44.0,35.4,34.2,24.4,85.7,44.3,69.4,female,34.88
ansur_03011,176.0,37.9,102.1,92.3,101.3,61.6,40.5,31.9,30.1,17.2,51.0,33.7,36.9,27.8,89.8,47.3,80.9,male,22.3
ansur_03012,159.7,31.9,93.0,77.9,103.4,60.6,37.7,28.9,25.5,14.8,45.0,35.9,33.3,23.7,82.4,42.6,64.7,female,34.73
ansur_03013,193.8,41.3,106.2,92.0,105.3,66.7,40.1,36.5,31.1,17.7,54.0,36.1,42.3,31.6,102.0,53.6,96.0,male,16.73
ansur_03014,159.8,33.2,88.3,88.4,99.9,60.1,38.2,30.0,25.7,15.1,43.0,34.8,32.3,23.6,83.2,43.1,62.1,female,37.35
ansur_03015,184.9,41.5,110.4,101.1,105.3,65.8,38.6,37.6,31.5,18.0,52.6,36.4,36.3,27.3,93.8,48.3,97.0,male,24.21
ansur_03016,161.3,31.2,95.6,94.0,107.7,66.0,37.2,32.3,26.8,15.2,45.4,36.5,31.7,23.4,84.8,42.6,69.8,female,43.67
ansur_03017,172.7,40.5,110.1,95.2,98.5,59.7,40.6,37.4,33.3,18.1,52.1,33.0,35.7,25.2,87.9,46.2,84.6,male,23.08
ansur_03018,164.9,32.5,83.5,76.9,101.3,61.3,40.3,28.9,26.7,16.7,41.3,34.5,32.4,23.0,83.4,44.6,65.6,female,31.59
ansur_03019,180.9,38.5,99.1,94.5,101.8,61.4,36.3,34.6,30.9,18.2,49.5,34.2,39.7,27.4,93.2,47.8,81.9,male,22.54
ansur_03020,167.2,31.1,84.7,75.7,98.6,57.6,35.4,27.8,26.0,15.8,43.5,34.8,33.4,24.6,87.9,46.3,60.2,female,29.77
ansur_03021,184.0,40.6,107.4,96.7,108.6,66.4,41.7,38.3,34.2,18.6,51.2,36.7,36.7,26.1,92.2,49.7,96.3,male,22.09
ansur_03022,171.3,34.8,89.1,78.4,108.4,67.2,39.3,30.3,27.1,16.0,41.7,36.5,34.2,26.1,89.5,46.8,74.3,female,32.97
ansur_03023,178.5,41.0,110.7,101.5,101.8,62.5,39.1,39.7,33.9,18.4,53.0,33.9,38.0,27.7,91.7,48.5,92.0,male,25.84
ansur_03024,164.1,33.1,103.2,99.1,106.9,64.7,38.2,31.5,27.2,15.4,48.4,37.6,35.9,23.8,85.2,43.5,74.4,female,43.93
ansur_03025,174.5,40.2,103.2,89.2,99.3,61.1,37.1,35.5,31.5,18.2,50.3,33.3,37.4,27.7,90.9,47.9,82.7,male,18.65
ansur_03026,161.2,31.4,92.8,78.8,98.9,61.2,36.0,29.7,25.6,14.8,43.6,35.5,32.5,24.1,83.9,43.4,63.3,female,32.84
ansur_03027,173.2,39.3,99.4,86.6,97.5,64.1,39.3,36.4,30.4,17.4,49.0,30.9,35.2,27.8,91.0,46.5,81.1,male,17.56
ansur_03028,159.6,33.3,89.2,80.7,97.0,58.8,36.7,29.5,25.8,14.7,43.7,34.0,33.9,23.4,83.2,42.8,62.1,female,32.34
ansur_03029,171.3,38.7,107.3,103.4,104.7,63.9,40.0,36.1,30.8,17.7,52.3,34.4,36.0,26.1,87.8,45.4,87.8,male,29.6
ansur_03030,144.2,30.8,82.1,72.0,90.1,53.0,32.6,27.6,24.1,13.8,38.5,30.9,29.3,19.4,72.5,37.6,46.7,female,29.9
ansur_03031,164.4,34.9,89.6,76.1,88.9,53.6,35.6,31.0,28.7,15.9,46.6,31.2,34.7,24.7,83.9,43.4,57.9,male,13.99
ansur_03032,155.5,32.1,97.8,84.9,100.1,59.4,37.7,28.7,25.3,15.5,45.3,35.0,33.9,23.9,79.8,42.0,63.9,female,37.5
ansur_03033,178.6,40.1,112.2,92.4,108.4,69.7,42.7,37.5,32.4,18.0,53.0,35.1,37.9,25.6,90.4,46.5,96.7,male,20.38
ansur_03034,149.7,32.7,91.5,85.8,101.1,61.1,35.0,28.7,25.6,14.0,42.4,35.7,31.8,21.5,77.1,39.9,57.9,female,39.71
ansur_03035,183.5,40.0,107.6,98.7,111.3,69.9,42.2,37.2,32.7,17.7,52.6,36.4,36.8,26.0,91.8,48.8,98.2,male,23.87
ansur_03036,161.2,33.3,97.3,88.9,105.8,63.8,36.6,34.2,26.6,15.2,45.3,37.2,32.1,24.1,81.9,42.6,70.8,female,39.8
ansur_03037,176.3,43.0,118.0,103.4,106.8,64.3,41.2,38.6,34.0,19.4,57.5,35.7,36.4,26.7,90.0,47.4,100.1,male,26.15
ansur_03038,169.0,31.6,91.1,75.7,103.3,62.7,39.9,32.3,25.2,14.7,44.5,36.6,35.3,24.4,86.9,44.5,69.8,female,31.37
ansur_03039,168.7,39.2,101.4,93.3,97.8,59.8,36.6,36.7,30.9,17.9,50.5,33.6,35.2,24.3,83.9,43.4,78.4,male,23.38
ansur_03040,163.4,31.2,98.1,82.8,105.4,63.4,35.0,29.1,25.4,15.2,44.3,37.1,34.1,23.4,83.0,43.1,65.4,female,37.27
ansur_03041,185.5,38.5,103.2,91.7,99.6,59.0,38.6,36.3,30.7,17.4,49.2,33.8,38.8,27.8,97.8,51.5,85.8,male,19.86
ansur_03042,150.9,31.0,90.0,82.0,91.5,57.3,34.6,27.0,25.7,15.4,41.8,30.5,30.4,22.6,77.6,39.2,54.2,female,33.78
ansur_03043,172.0,40.5,109.7,102.1,106.6,65.3,41.9,38.0,33.0,18.5,51.5,35.1,35.3,25.7,87.3,44.7,93.3,male,27.64
ansur_03044,158.2,30.0,86.2,73.9,104.7,62.3,34.5,28.6,25.2,13.9,41.6,36.3,33.3,24.2,83.0,44.1,59.3,female,34.74
ansur_03045,157.2,36.0,106.1,81.2,94.6,58.9,39.2,34.2,29.4,16.0,48.4,31.4,33.0,23.7,80.1,41.8,67.5,male,18.81
ansur_03046,146.5,30.1,90.9,78.9,90.2,53.1,33.5,27.5,24.1,14.4,42.8,33.0,29.1,21.8,73.5,37.9,49.7,female,33.27
ansur_03047,171.5,37.8,97.7,80.0,92.3,56.3,36.2,33.5,28.7,16.3,44.8,31.9,34.6,25.7,88.3,45.6,66.8,male,13.6
ansur_03048,154.5,32.2,91.3,73.3,89.4,53.6,34.3,27.8,24.9,14.5,40.9,31.3,32.5,21.6,80.4,41.3,52.6,female,26.54
ansur_03049,165.8,39.1,97.5,88.3,99.2,63.2,42.7,36.5,32.0,17.0,48.9,31.8,34.7,25.4,82.1,43.6,80.2,male,20.36
ansur_03050,147.5,30.3,82.5,74.0,90.3,54.5,34.5,27.1,23.8,14.5,38.4,31.3,28.8,21.7,73.0,38.4,48.0,female,30.39
ansur_03051,172.0,40.3,101.3,94.0,100.5,61.7,36.3,37.7,30.9,17.3,50.0,33.8,33.7,23.4,85.0,46.2,80.4,male,22.51
ansur_03052,163.3,32.2,95.1,80.8,92.6,51.6,32.0,26.6,25.0,15.2,44.8,32.4,33.9,23.4,88.6,46.1,55.7,female,29.78
ansur_03053,177.7,40.9,107.2,99.2,101.8,66.8,38.8,37.3,31.2,18.2,53.0,35.2,35.4,27.7,88.7,46.6,92.5,male,24.59
ansur_03054,163.1,33.5,97.6,96.7,109.0,66.7,36.2,31.0,26.0,14.3,47.8,37.4,33.2,24.4,87.1,44.8,72.4,female,43.9
ansur_03055,163.8,39.5,104.9,81.6,100.1,61.8,37.4,37.0,31.6,18.2,52.0,34.2,35.7,27.8,85.3,44.6,77.8,male,14.91
ansur_03056,162.6,32.0,94.5,90.9,103.3,60.4,34.4,29.6,25.1,15.4,44.9,36.1,32.8,22.7,83.0,43.7,66.1,female,39.79
ansur_03057,190.2,42.0,114.7,108.8,111.5,65.0,43.7,37.1,30.2,17.5,54.9,37.6,38.2,26.7,93.9,50.2,105.7,male,27.61
ansur_03058,153.3,35.4,105.7,96.2,111.5,70.2,40.0,34.7,26.8,15.7,51.8,36.8,29.5,22.0,79.9,40.2,79.4,female,46.57
ansur_03059,179.3,44.5,107.3,97.8,102.4,62.7,38.3,36.1,32.0,17.4,50.3,34.4,36.8,26.5,90.8,47.0,90.1,male,20.97
ansur_03060,155.3,31.5,90.4,83.4,96.3,58.3,35.4,29.8,24.7,14.3,41.5,33.4,31.1,22.2,79.6,41.1,57.2,female,35.34
ansur_03061,179.9,38.3,98.5,83.7,95.9,57.3,36.2,37.0,31.4,17.2,50.6,33.4,37.3,27.3,92.1,47.8,77.2,male,14.87
ansur_03062,175.2,32.0,94.6,94.8,105.8,63.8,37.5,32.4,26.1,15.3,49.2,37.1,36.3,25.2,92.9,48.4,78.5,female,39.36
ansur_03063,182.6,39.7,111.3,90.4,103.6,62.7,41.6,39.0,33.8,18.0,52.1,35.2,38.3,27.0,93.6,49.6,90.4,male,18.55
ansur_03064,161.8,32.1,97.6,84.8,102.7,61.6,37.5,31.2,26.3,15.8,45.2,36.3,32.7,24.0,83.0,43.6,67.6,female,36.96
ansur_03065,183.0,41.7,109.1,98.0,100.2,60.4,38.8,39.8,32.9,18.8,51.1,35.0,38.9,27.1,95.1,49.3,90.1,male,22.39
ansur_03066,163.4,29.7,88.7,72.1,90.2,52.7,34.9,27.0,25.1,14.2,41.8,31.0,32.3,22.8,84.6,43.1,53.0,female,25.3
ansur_03067,175.5,41.8,115.7,104.9,108.5,66.6,41.6,38.5,32.7,17.8,54.3,36.8,35.7,26.0,87.0,45.1,96.1,male,27.92
ansur_03068,168.9,33.0,99.1,86.5,111.6,69.0,41.1,31.1,26.0,14.8,44.0,39.1,34.3,23.3,85.6,43.8,77.7,female,39.43
ansur_03069,186.5,42.3,114.3,96.2,108.2,68.5,42.2,43.4,35.0,18.9,53.4,36.7,38.5,27.9,94.1,49.2,101.7,male,20.19
ansur_03070,153.4,29.2,87.7,79.3,97.3,56.6,32.9,26.8,21.8,13.5,41.3,34.4,32.6,21.9,79.8,41.6,52.4,female,35.48
ansur_03071,180.6,41.7,103.8,96.6,103.7,62.8,38.7,36.2,32.8,17.7,51.0,34.1,37.2,27.2,91.7,48.2,89.7,male,21.85
ansur_03072,162.9,31.9,90.0,73.1,96.8,58.6,35.5,30.0,26.0,15.2,44.8,33.0,33.6,24.9,85.1,44.9,60.1,female,28.26
ansur_03073,179.2,37.4,111.6,107.3,104.4,67.4,37.4,34.4,29.7,17.6,50.2,35.2,37.1,26.6,90.9,47.6,91.6,male,31.11
ansur_03074,162.8,31.2,89.3,75.0,89.9,51.3,34.9,27.3,25.1,14.6,41.7,31.1,33.0,22.5,82.5,42.4,55.9,female,26.04
ansur_03075,177.7,38.0,102.6,87.4,94.3,56.7,34.8,31.9,28.4,17.5,49.4,33.0,36.7,26.8,88.4,47.0,74.4,male,18.4
ansur_03076,160.3,29.0,84.5,74.4,92.8,53.6,35.5,25.6,24.2,15.0,41.3,33.4,33.3,24.2,83.0,41.3,53.0,female,29.04
ansur_03077,185.4,40.6,103.9,81.5,92.0,55.3,40.0,37.0,33.0,18.5,53.6,31.9,38.6,30.3,100.1,51.7,82.8,male,10.06
ansur_03078,154.7,29.8,88.0,78.0,99.7,59.7,37.3,31.7,25.8,14.2,43.7,34.8,31.1,21.7,77.8,40.1,57.8,female,35.36
ansur_03079,181.9,39.4,101.1,90.0,100.5,60.4,39.8,33.6,29.7,17.1,50.9,34.3,36.7,26.8,89.0,47.1,80.6,male,18.59
ansur_03080,158.5,31.6,101.0,86.0,104.5,62.0,37.0,28.8,25.5,14.5,43.5,37.5,33.3,22.3,83.4,42.3,64.4,female,39.41
ansur_03081,181.0,38.8,96.9,84.1,96.4,60.7,39.5,37.8,32.2,17.8,50.7,31.1,37.1,27.4,93.8,47.2,84.1,male,14.61
ansur_03082,163.8,32.5,101.6,90.0,107.1,63.6,36.0,29.8,26.3,14.5,45.8,36.5,34.9,23.7,86.3,44.3,69.3,female,40.52
ansur_03083,168.2,37.7,100.2,94.6,101.9,62.8,39.9,36.2,32.6,18.2,48.9,34.9,35.4,25.0,84.6,44.6,79.4,male,25.35
ansur_03084,175.4,34.6,103.3,95.5,114.3,66.7,40.2,34.2,28.1,16.5,49.8,40.8,37.8,25.9,91.9,48.3,84.9,female,42.04
ansur_03085,184.5,39.8,109.7,108.7,110.8,67.8,42.3,36.3,33.6,17.5,53.8,38.6,38.1,27.4,92.2,49.5,99.2,male,29.69
ansur_03086,162.3,32.3,89.5,75.3,95.4,56.1,35.9,29.0,24.8,15.3,43.9,34.3,31.9,22.3,80.7,40.4,60.7,female,28.62
ansur_03087,185.2,43.5,118.1,107.9,112.0,69.6,44.6,37.1,33.4,17.6,53.4,38.3,39.4,28.4,95.3,51.3,106.3,male,27.05
ansur_03088,161.4,32.0,91.9,82.5,97.1,58.3,36.8,28.4,25.6,15.0,43.9,33.7,33.2,23.3,85.0,44.0,62.3,female,33.42
ansur_03089,169.1,37.2,99.9,90.6,98.4,59.7,35.8,36.7,30.0,16.6,48.1,33.1,36.2,26.9,89.2,46.4,74.9,male,22.82
ansur_03090,167.6,32.1,87.0,77.4,94.5,53.5,36.4,28.1,25.0,15.4,43.1,33.7,33.4,24.6,86.3,43.6,60.1,female,27.97
ansur_03091,173.8,39.6,101.1,90.7,101.6,60.6,37.4,34.3,30.6,18.2,52.4,33.8,36.4,26.6,86.1,45.4,80.4,male,20.34
ansur_03092,156.0,30.6,82.5,67.9,87.7,52.5,34.7,28.1,25.3,15.2,39.1,29.5,32.5,24.1,81.1,42.4,51.6,female,23.08
ansur_03093,171.1,38.7,104.1,90.2,93.0,55.3,36.2,33.3,28.7,16.8,48.6,32.3,34.5,25.6,84.7,44.5,72.6,male,21.11
ansur_03094,163.7,30.7,79.2,71.6,93.0,51.2,33.7,26.0,24.6,14.9,39.7,32.9,33.1,23.6,85.5,44.6,50.5,female,25.91
ansur_03095,175.2,37.9,101.0,89.9,98.3,58.9,35.3,33.2,29.2,17.0,51.4,33.5,36.4,26.1,89.2,46.7,75.6,male,20.75
ansur_03096,154.2,31.0,89.2,69.9,95.7,57.8,34.7,27.3,23.5,14.2,40.9,32.9,31.6,21.3,79.2,40.3,53.2,female,28.82
ansur_03097,172.9,37.2,103.7,89.2,99.1,59.9,36.4,38.3,31.7,17.8,51.2,32.7,35.3,25.5,86.8,45.7,78.3,male,21.15
ansur_03098,153.6,30.2,90.4,81.4,97.8,60.3,34.7,27.1,25.0,14.9,43.2,34.9,32.1,23.2,78.5,40.4,56.6,female,36.19
ansur_03099,164.0,35.6,93.3,85.0,92.2,56.0,36.0,32.7,28.7,16.4,44.6,30.6,32.9,24.8,82.6,43.3,63.9,male,20.84
ansur_03100,161.3,34.5,94.5,85.3,103.0,65.1,40.6,32.2,27.2,16.2,45.6,35.0,34.0,25.8,83.3,43.8,73.2,female,36.36
ansur_03101,167.0,38.5,90.8,79.2,91.9,54.5,35.0,30.8,28.0,16.8,44.9,32.0,35.7,24.8,84.7,43.8,64.3,male,13.06
ansur_03102,159.5,33.0,90.8,78.3,93.9,57.2,35.1,29.0,24.3,15.2,40.9,32.7,32.7,24.1,82.7,43.5,57.6,female,29.77
ansur_03103,175.9,39.5,103.4,93.4,101.0,62.4,39.8,34.8,31.0,18.0,50.6,34.4,36.4,24.9,89.6,47.9,84.6,male,21.97
ansur_03104,165.9,34.1,100.5,86.0,117.8,75.7,38.6,35.0,27.8,15.3,50.4,39.7,32.8,23.9,87.6,44.7,80.7,female,42.14
ansur_03105,182.8,38.6,102.6,107.4,107.4,64.7,40.7,34.5,30.0,17.3,52.1,36.3,38.0,26.5,92.5,49.4,92.0,male,29.92
