char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,somatotype
char_13149,female,28,obese,0.9497,0.2622,0.3565,0.6893,0.7648,0.6252,0.7402,0.507,0.4648,0.6244,,balanced,0.3794,0.6277,apple
char_13150,female,15,overweight,0.4741,0.2872,0.3368,0.5953,0.58,0.4429,0.7429,0.5666,0.732,0.645,,balanced,0.5575,0.5691,rectangle
char_13151,female,37,normal,0.2189,0.1857,0.2528,0.3835,0.6835,0.6476,0.6742,0.3971,0.428,0.4544,,balanced,0.3607,0.5198,rectangle
char_13152,female,25,overweight,0.4342,0.2907,0.3061,0.5068,0.5404,0.6396,0.5681,0.4889,0.3396,0.4584,,balanced,0.6855,0.5701,pear
char_13153,female,17,normal,0.1896,0.1894,0.2811,0.6197,0.5285,0.3807,0.6504,0.6807,0.645,0.4069,,balanced,0.585,0.6556,pear
char_13154,female,28,overweight,0.4704,0.2058,0.3518,0.4284,0.6034,0.3113,0.4452,0.4631,0.4959,0.6113,,balanced,0.3634,0.2333,apple
char_13155,female,38,obese,0.9623,0.239,0.2001,0.4423,0.3147,0.5956,0.4881,0.2956,0.5814,0.3481,,balanced,0.7579,0.703,apple
char_13156,female,19,obese,0.9531,0.2155,0.2188,0.6837,0.6541,0.52,0.5088,0.5826,0.7792,0.4792,,balanced,0.6415,0.4662,apple
char_13157,female,19,normal,0.2141,0.2023,0.3427,0.63,0.3437,0.5696,0.4622,0.3509,0.3854,0.6437,,balanced,0.5318,0.2913,rectangle
char_13158,female,17,athletic_lean,0.103,0.5519,0.3325,0.3744,0.583,0.4483,0.6744,0.5821,0.6249,0.4942,,balanced,0.4206,0.5985,rectangle
char_13159,female,31,normal,0.299,0.2767,0.32,0.4271,0.3451,0.3936,0.5377,0.6226,0.6451,0.388,,balanced,0.6989,0.6649,pear
char_13160,female,25,athletic_hyper,0.1476,0.9392,0.3029,0.3508,0.6129,0.543,0.3364,0.5448,0.6364,0.4418,,balanced,0.6726,0.5481,rectangle
char_13161,female,33,athletic_hyper,0.1332,0.7724,0.3289,0.6941,0.6866,0.782,0.482,0.5166,0.6817,0.6063,,lower_dominant,0.3431,0.5081,v_shape
char_13162,female,26,underweight,0.0794,0.1123,0.2175,0.5962,0.6453,0.3453,0.3903,0.5315,0.6162,0.5598,,balanced,0.6234,0.5833,pear
char_13163,female,24,athletic_lean,0.0984,0.5019,0.3983,0.4278,0.5996,0.3194,0.4798,0.4851,0.3039,0.2996,,balanced,0.4928,0.2534,rectangle
char_13164,female,27,normal,0.2262,0.2017,0.3407,0.3856,0.3743,0.3522,0.4808,0.5364,0.4495,0.6522,,balanced,0.5777,0.3156,rectangle
char_13165,female,36,obese,0.8541,0.2405,0.3349,0.2827,0.5073,0.5827,0.334,0.4326,0.482,0.5438,,balanced,0.3516,0.5893,apple
char_13166,female,19,athletic_hyper,0.1075,0.7456,0.2266,0.6434,0.6176,0.6084,0.3434,0.3521,0.3918,0.602,,lower_dominant,0.4045,0.4083,v_shape
char_13167,female,23,normal,0.3336,0.2327,0.3305,0.7933,0.6631,0.5424,0.6242,0.4933,0.6704,0.756,,balanced,0.438,0.7126,rectangle
char_13168,female,30,normal,0.2522,0.1548,0.3182,0.2597,0.2497,0.5497,0.3308,0.4205,0.3381,0.3843,,balanced,0.4654,0.681,rectangle
char_13169,female,21,overweight,0.3966,0.2908,0.2728,0.1997,0.4881,0.1992,0.3272,0.3198,0.32,0.1881,,balanced,0.8007,0.6999,pear
char_13170,female,32,normal,0.235,0.2092,0.2923,0.5974,0.3478,0.554,0.4595,0.562,0.4396,0.6478,,balanced,0.3955,0.6811,rectangle
char_13171,female,34,normal,0.206,0.1957,0.3551,0.2803,0.5093,0.2263,0.321,0.2093,0.2423,0.3434,,balanced,0.5017,0.6956,rectangle
char_13172,female,24,athletic_lean,0.0942,0.5673,0.2697,0.6041,0.3769,0.4674,0.4969,0.6586,0.5483,0.6769,,lower_dominant,0.4638,0.7278,rectangle
char_13173,female,21,athletic_lean,0.0778,0.4622,0.2966,0.4381,0.6245,0.5703,0.3803,0.4124,0.3978,0.3245,,balanced,0.4497,0.5143,rectangle
char_13174,female,31,athletic_lean,0.0825,0.5225,0.2211,0.6455,0.7102,0.8532,0.5532,0.5721,0.7921,0.6001,,balanced,0.2505,0.7053,rectangle
char_13175,female,23,athletic_lean,0.1347,0.5164,0.2726,0.505,0.6425,0.3425,0.6089,0.3938,0.4694,0.4055,,balanced,0.5167,0.3465,rectangle
char_13176,female,40,normal,0.2367,0.1823,0.3767,0.4078,0.3987,0.4738,0.3034,0.327,0.4628,0.6034,,balanced,0.3804,0.4315,rectangle
char_13177,female,27,athletic_hyper,0.067,0.8151,0.2627,0.5913,0.566,0.714,0.432,0.503,0.6723,0.414,,upper_dominant,0.7433,0.3099,rectangle
char_13178,female,20,normal,0.205,0.1441,0.3625,0.4033,0.3013,0.6013,0.4387,0.4422,0.5144,0.5617,,balanced,0.6067,0.6655,pear
char_13179,female,21,athletic_hyper,0.0751,0.8732,0.2779,0.6085,0.604,0.3368,0.3263,0.6263,0.4188,0.5578,,balanced,0.6919,0.8054,rectangle
char_13180,female,31,obese,0.748,0.2211,0.3455,0.4959,0.3523,0.3894,0.6523,0.6398,0.3577,0.4628,,balanced,0.507,0.3255,apple
char_13181,female,22,athletic_lean,0.1071,0.5745,0.3129,0.7379,0.4985,0.4379,0.6932,0.5972,0.4816,0.673,,push_dominant,0.3951,0.3781,rectangle
char_13182,female,24,overweight,0.4714,0.2327,0.3704,0.7807,0.7067,0.6183,0.7482,0.7339,0.7767,0.4807,,balanced,0.7318,0.4844,pear
char_13183,female,17,normal,0.2911,0.1728,0.2604,0.3913,0.5669,0.3132,0.355,0.525,0.4106,0.2669,,balanced,0.5137,0.2783,rectangle
char_13184,female,28,overweight,0.456,0.247,0.3062,0.6146,0.547,0.544,0.3304,0.3209,0.3595,0.3146,,balanced,0.7897,0.5064,pear
char_13185,female,20,overweight,0.5292,0.2437,0.3416,0.644,0.4013,0.487,0.6117,0.7013,0.4382,0.6583,,balanced,0.3049,0.6322,apple
char_13186,female,27,athletic_hyper,0.1315,0.9724,0.3519,0.5598,0.5362,0.5785,0.3212,0.602,0.6045,0.3045,,balanced,0.5883,0.7407,rectangle
char_13187,female,38,overweight,0.5777,0.2,0.3873,0.6931,0.7688,0.7118,0.7398,0.7767,0.7072,0.4767,,balanced,0.3607,0.4395,apple
char_13188,female,35,normal,0.2735,0.2359,0.2916,0.7533,0.731,0.5296,0.6903,0.4533,0.5041,0.5294,,balanced,0.6674,0.7686,pear
char_13189,female,23,athletic_lean,0.0887,0.5944,0.4053,0.6359,0.4046,0.4578,0.445,0.6584,0.4838,0.7046,,upper_dominant,0.5502,0.5865,rectangle
char_13190,female,20,underweight,0.0516,0.0919,0.3206,0.3919,0.3406,0.4011,0.5188,0.3784,0.6406,0.6233,,balanced,0.5386,0.506,rectangle
char_13191,female,17,athletic_lean,0.0731,0.5385,0.3406,0.6725,0.4061,0.4706,0.6788,0.657,0.3788,0.4299,,lower_dominant,0.4293,0.6188,rectangle
char_13192,female,23,obese,0.7518,0.2792,0.4176,0.4214,0.6094,0.6452,0.7005,0.6835,0.6601,0.4005,,balanced,0.7413,0.6351,apple
char_13193,female,25,overweight,0.5153,0.2217,0.2429,0.4446,0.1989,0.359,0.4989,0.4151,0.3436,0.3202,,balanced,0.7166,0.589,pear
char_13194,female,33,obese,0.6751,0.2691,0.2684,0.4911,0.4949,0.4828,0.5103,0.422,0.5393,0.722,,balanced,0.4471,0.7402,apple
char_13195,female,18,normal,0.2083,0.1715,0.2186,0.4722,0.2633,0.2771,0.4738,0.5633,0.4021,0.4879,,balanced,0.5378,0.4424,rectangle
char_13196,female,30,obese,0.7766,0.2754,0.3124,0.2612,0.4189,0.405,0.5612,0.2614,0.41,0.5555,,balanced,0.4023,0.4994,apple
char_13197,female,20,normal,0.239,0.242,0.2317,0.6381,0.6581,0.6866,0.5713,0.3866,0.6742,0.5297,,balanced,0.7556,0.5358,pear
char_13198,female,40,underweight,0.06,0.0616,0.3534,0.5141,0.6629,0.3773,0.5509,0.6773,0.5652,0.6184,,balanced,0.3619,0.7493,rectangle
char_13199,female,17,athletic_lean,0.1177,0.5766,0.3099,0.6575,0.5264,0.5409,0.7456,0.5724,0.4456,0.6157,,balanced,0.5332,0.7956,rectangle
char_13200,female,16,normal,0.2254,0.2529,0.2182,0.6432,0.3941,0.563,0.4462,0.6941,0.4685,0.4233,,balanced,0.6197,0.4486,pear
char_13201,female,25,underweight,0.0358,0.1378,0.2256,0.3823,0.4984,0.4413,0.6823,0.4965,0.4348,0.4774,,balanced,0.3483,0.4951,rectangle
char_13202,female,33,athletic_lean,0.1309,0.6085,0.3308,0.3782,0.6782,0.5991,0.3815,0.4611,0.6188,0.3998,,balanced,0.637,0.3579,pear
char_13203,female,16,overweight,0.454,0.1621,0.2304,0.403,0.6259,0.6178,0.4611,0.4713,0.3259,0.5279,,balanced,0.6781,0.4392,pear
char_13204,female,40,obese,0.7473,0.28,0.2341,0.4594,0.4901,0.1991,0.2097,0.4991,0.3807,0.4124,,balanced,0.7806,0.3937,apple
char_13205,female,32,underweight,0.0313,0.027,0.3802,0.8005,0.618,0.5005,0.7782,0.7588,0.5568,0.6273,,balanced,0.6346,0.4849,pear
char_13206,female,20,athletic_hyper,0.1217,0.8267,0.401,0.4748,0.5964,0.5636,0.4516,0.5662,0.6392,0.3392,,push_dominant,0.4988,0.7459,rectangle
char_13207,female,26,overweight,0.5211,0.2265,0.2766,0.6286,0.505,0.3286,0.6108,0.4858,0.5123,0.565,,balanced,0.6355,0.6165,rectangle
char_13208,female,38,normal,0.2904,0.2611,0.3586,0.5649,0.5137,0.5173,0.3748,0.3626,0.4125,0.2649,,balanced,0.4559,0.7116,rectangle
char_13209,female,26,overweight,0.3848,0.1833,0.3056,0.4047,0.4174,0.4897,0.6264,0.3264,0.415,0.5848,,balanced,0.6379,0.6796,pear
char_13210,female,25,underweight,0.0767,0.077,0.3458,0.3551,0.4217,0.4221,0.4213,0.4089,0.5369,0.6551,,balanced,0.7419,0.4527,pear
char_13211,female,40,obese,0.9113,0.2061,0.3617,0.4146,0.5175,0.5857,0.6823,0.59,0.3823,0.5959,,balanced,0.4049,0.3865,apple
char_13212,female,36,normal,0.3293,0.1688,0.2205,0.6367,0.6187,0.8006,0.5006,0.5078,0.6003,0.7824,,balanced,0.5372,0.618,rectangle
char_13213,female,40,obese,0.8724,0.1518,0.2712,0.3696,0.3205,0.6205,0.402,0.3773,0.5911,0.6117,,balanced,0.675,0.5933,apple
char_13214,female,21,obese,0.7558,0.1897,0.2822,0.6081,0.5541,0.6522,0.5379,0.5438,0.4101,0.7101,,balanced,0.5933,0.2582,apple
char_13215,female,36,athletic_hyper,0.1185,0.9611,0.2642,0.4625,0.6785,0.3896,0.5318,0.4248,0.4845,0.3785,,upper_dominant,0.8279,0.7062,rectangle
char_13216,female,28,athletic_lean,0.118,0.4269,0.3172,0.4334,0.3593,0.6593,0.4532,0.5645,0.4286,0.533,,balanced,0.5607,0.5759,rectangle
char_13217,female,28,normal,0.3245,0.1477,0.2319,0.5838,0.2838,0.5695,0.4647,0.3743,0.4363,0.5764,,balanced,0.3831,0.2333,rectangle
char_13218,female,21,obese,0.9073,0.2362,0.27,0.5165,0.3698,0.2165,0.2723,0.4738,0.4581,0.2754,,balanced,0.6658,0.3709,apple
char_13219,female,28,overweight,0.4953,0.2967,0.2908,0.5641,0.6227,0.4469,0.6217,0.5233,0.4969,0.5674,,balanced,0.585,0.4122,rectangle
char_13220,female,16,underweight,0.0512,0.1124,0.2421,0.5859,0.4464,0.5009,0.5726,0.3811,0.6811,0.5865,,balanced,0.3981,0.4,rectangle
char_13221,female,20,normal,0.2558,0.2053,0.3576,0.6602,0.6234,0.547,0.4462,0.5539,0.3602,0.4337,,balanced,0.4437,0.6154,rectangle
char_13222,female,34,athletic_lean,0.1191,0.4733,0.2957,0.5851,0.7282,0.4282,0.5347,0.5263,0.5204,0.6279,,upper_dominant,0.7939,0.63,pear
char_13223,female,22,athletic_hyper,0.1112,0.6809,0.308,0.6752,0.4272,0.3752,0.5883,0.6613,0.6163,0.3896,,balanced,0.6309,0.8037,rectangle
char_13224,female,20,normal,0.2783,0.1553,0.3286,0.5478,0.2847,0.5847,0.4758,0.5255,0.3443,0.529,,balanced,0.7288,0.4589,pear
char_13225,female,34,overweight,0.4244,0.2027,0.346,0.6614,0.6898,0.696,0.396,0.6341,0.6275,0.542,,balanced,0.8503,0.4004,pear
char_13226,female,27,athletic_lean,0.1086,0.5504,0.3527,0.3227,0.4014,0.4475,0.578,0.5365,0.5628,0.278,,push_dominant,0.4258,0.7935,rectangle
char_13227,female,35,normal,0.2515,0.269,0.3542,0.4982,0.2277,0.1983,0.4468,0.4277,0.1982,0.4329,,balanced,0.363,0.7212,rectangle
char_13228,female,38,obese,0.7476,0.2408,0.3541,0.5033,0.7197,0.4197,0.688,0.4785,0.635,0.6909,,balanced,0.5605,0.4991,apple
char_13229,female,28,obese,0.9033,0.2547,0.3447,0.5219,0.2224,0.3058,0.2984,0.4862,0.2618,0.2219,,balanced,0.6211,0.7116,apple
char_13230,female,30,overweight,0.5119,0.2372,0.2203,0.7114,0.433,0.506,0.564,0.537,0.416,0.716,,balanced,0.5922,0.6587,rectangle
char_13231,female,21,obese,0.8194,0.3349,0.362,0.7065,0.6742,0.5975,0.5512,0.4284,0.7284,0.6849,,balanced,0.7263,0.5993,apple
char_13232,female,22,normal,0.223,0.1889,0.265,0.5233,0.6877,0.6844,0.6889,0.3889,0.475,0.6058,,balanced,0.2679,0.8085,rectangle
char_13233,female,14,obese,0.7,0.3054,0.2017,0.2682,0.4651,0.3295,0.2497,0.3677,0.5428,0.5497,,balanced,0.4173,0.6339,apple
char_13234,female,18,normal,0.2281,0.1756,0.3045,0.3038,0.2851,0.5638,0.4933,0.2843,0.2638,0.3586,,balanced,0.6194,0.3793,pear
char_13235,female,37,athletic_hyper,0.1157,0.7935,0.2838,0.4648,0.6439,0.5571,0.5023,0.3439,0.5049,0.4834,,balanced,0.6267,0.4242,rectangle
char_13236,female,27,overweight,0.5384,0.3417,0.2735,0.5146,0.4864,0.6317,0.6656,0.4048,0.6373,0.3656,,balanced,0.6364,0.3256,rectangle
char_13237,female,21,normal,0.2556,0.1792,0.3276,0.4655,0.7655,0.6629,0.4814,0.6748,0.6254,0.6839,,balanced,0.6266,0.5412,pear
char_13238,female,17,normal,0.2986,0.1423,0.2222,0.6654,0.3654,0.584,0.6371,0.6507,0.4491,0.4476,,balanced,0.3057,0.6578,rectangle
char_13239,female,27,athletic_hyper,0.0989,0.7674,0.2324,0.3634,0.6241,0.6634,0.5391,0.6581,0.4634,0.5036,,balanced,0.6942,0.406,rectangle
char_13240,female,38,normal,0.1773,0.2841,0.3879,0.6334,0.4956,0.5694,0.6528,0.3528,0.4283,0.4233,,balanced,0.2987,0.504,rectangle
char_13241,female,25,athletic_hyper,0.0807,0.7871,0.374,0.458,0.5919,0.3133,0.4907,0.5956,0.3021,0.6021,,upper_dominant,0.4418,0.7443,v_shape
char_13242,female,32,underweight,0.007,0.0606,0.2882,0.5013,0.437,0.2797,0.5797,0.3019,0.5256,0.3442,,balanced,0.4743,0.6564,rectangle
char_13243,female,21,overweight,0.4937,0.1734,0.3316,0.57,0.5698,0.4641,0.3954,0.6742,0.4842,0.6954,,balanced,0.489,0.3904,rectangle
char_13244,female,35,overweight,0.4528,0.3164,0.2788,0.8008,0.8848,0.7016,0.784,0.5848,0.8398,0.8204,,balanced,0.4279,0.6924,rectangle
char_13245,female,24,obese,0.9401,0.1948,0.3153,0.5314,0.6171,0.5136,0.3432,0.5899,0.3171,0.3372,,balanced,0.3539,0.5839,apple
char_13246,female,36,normal,0.2513,0.1762,0.2781,0.6115,0.3922,0.6922,0.6059,0.4831,0.4112,0.5179,,balanced,0.6624,0.3229,pear
char_13247,female,17,overweight,0.4372,0.1891,0.3722,0.3066,0.2438,0.3448,0.5072,0.3856,0.2109,0.5109,,balanced,0.7588,0.4091,pear
char_13248,female,23,overweight,0.5164,0.1798,0.3022,0.6299,0.7428,0.6045,0.7083,0.4428,0.4429,0.4467,,balanced,0.6376,0.4523,rectangle
char_13249,female,24,overweight,0.494,0.1883,0.339,0.504,0.5491,0.5978,0.3505,0.6282,0.5045,0.3282,,balanced,0.2897,0.8603,rectangle
char_13250,female,32,athletic_lean,0.0864,0.5377,0.3136,0.599,0.5229,0.3965,0.5551,0.4071,0.299,0.5646,,balanced,0.5682,0.5108,rectangle
char_13251,female,26,overweight,0.5344,0.252,0.2476,0.4349,0.4287,0.531,0.7287,0.7208,0.5585,0.6675,,balanced,0.5073,0.507,rectangle
char_13252,female,36,underweight,0.0403,0.0665,0.3667,0.4302,0.6925,0.4204,0.7204,0.4967,0.6242,0.5554,,balanced,0.7908,0.3549,pear
char_13253,female,36,obese,0.978,0.1922,0.3522,0.3783,0.6564,0.487,0.6774,0.3774,0.6323,0.5718,,balanced,0.2645,0.7329,apple
char_13254,female,27,athletic_hyper,0.1029,0.9291,0.2374,0.5685,0.6742,0.4945,0.5367,0.4275,0.5003,0.3742,,pull_dominant,0.4175,0.5574,v_shape
char_13255,female,18,normal,0.2008,0.1882,0.2803,0.3766,0.3148,0.214,0.4686,0.3104,0.3514,0.514,,balanced,0.4104,0.7594,rectangle
char_13256,female,19,normal,0.3165,0.2053,0.3418,0.7358,0.4921,0.5627,0.6992,0.5559,0.4534,0.7534,,balanced,0.7565,0.8723,pear
char_13257,female,26,athletic_hyper,0.0605,0.7355,0.4107,0.6337,0.5976,0.3337,0.6269,0.4185,0.5785,0.5386,,pull_dominant,0.4103,0.3799,v_shape
char_13258,female,38,overweight,0.4786,0.2539,0.3863,0.4766,0.6041,0.3474,0.6232,0.3383,0.568,0.6383,,balanced,0.4364,0.7887,rectangle
char_13259,female,22,athletic_hyper,0.0896,0.9175,0.2866,0.3657,0.5542,0.6337,0.4156,0.3947,0.6298,0.3337,,upper_dominant,0.402,0.3507,v_shape
char_13260,female,26,normal,0.2712,0.1315,0.2432,0.6596,0.4751,0.3596,0.4671,0.389,0.5971,0.366,,balanced,0.2736,0.7405,rectangle
char_13261,female,38,athletic_lean,0.0661,0.5498,0.2633,0.4086,0.5537,0.6856,0.415,0.6135,0.6542,0.3856,,balanced,0.3916,0.4127,rectangle
char_13262,female,23,athletic_hyper,0.1106,0.9911,0.2364,0.6477,0.4549,0.4332,0.4687,0.5126,0.3943,0.3477,,pull_dominant,0.4958,0.744,rectangle
char_13263,female,34,overweight,0.466,0.3134,0.2745,0.37,0.5008,0.3044,0.6044,0.5202,0.4407,0.4729,,balanced,0.6469,0.7318,pear
char_13264,female,35,obese,0.7931,0.162,0.2735,0.638,0.4969,0.6123,0.4971,0.6176,0.363,0.663,,balanced,0.7025,0.7392,apple
char_13265,female,28,athletic_lean,0.1105,0.6083,0.3053,0.563,0.4861,0.333,0.4412,0.633,0.4757,0.5416,,balanced,0.7767,0.5766,pear
char_13266,female,36,underweight,0.1165,0.1536,0.3039,0.3464,0.5725,0.3763,0.3993,0.2725,0.4368,0.5446,,balanced,0.6192,0.4173,pear
char_13267,female,27,athletic_hyper,0.1069,0.7759,0.3326,0.5855,0.7538,0.6349,0.5525,0.4538,0.5829,0.6676,,lower_dominant,0.5694,0.82,rectangle
char_13268,female,26,obese,0.905,0.3211,0.3252,0.5713,0.5568,0.6318,0.5521,0.3923,0.5631,0.3318,,balanced,0.5529,0.6823,apple
char_13269,female,40,athletic_lean,0.1358,0.5183,0.2309,0.6329,0.6819,0.6598,0.5292,0.3819,0.5311,0.473,,pull_dominant,0.6998,0.2194,pear
char_13270,female,40,athletic_hyper,0.1228,0.9061,0.3161,0.5673,0.5995,0.455,0.4899,0.2995,0.3702,0.3424,,upper_dominant,0.7106,0.2519,rectangle
char_13271,female,17,athletic_lean,0.0956,0.5573,0.2973,0.6034,0.6021,0.5226,0.4701,0.5592,0.723,0.7701,,upper_dominant,0.6527,0.5201,pear
char_13272,female,38,normal,0.2487,0.1562,0.2932,0.3792,0.4197,0.4429,0.638,0.4201,0.338,0.4033,,balanced,0.3116,0.5686,rectangle
char_13273,female,23,obese,0.7073,0.2922,0.2387,0.3774,0.6392,0.6187,0.4547,0.6774,0.4857,0.5998,,balanced,0.2467,0.4069,apple
char_13274,female,18,overweight,0.4983,0.1999,0.3835,0.3753,0.5984,0.564,0.645,0.389,0.5209,0.6753,,balanced,0.8749,0.7025,pear
char_13275,female,17,normal,0.3084,0.2228,0.2477,0.2897,0.2509,0.452,0.2998,0.152,0.3591,0.3989,,balanced,0.7988,0.6045,pear
char_13276,female,24,athletic_hyper,0.1181,0.7857,0.2929,0.2603,0.2618,0.105,0.405,0.2702,0.2894,0.3833,,upper_dominant,0.3972,0.543,v_shape
char_13277,female,34,athletic_lean,0.1435,0.4435,0.2033,0.6145,0.5653,0.4775,0.5775,0.3594,0.4901,0.6594,,lower_dominant,0.6619,0.5499,pear
char_13278,female,38,athletic_hyper,0.0976,0.8498,0.2398,0.5145,0.7186,0.6323,0.5634,0.539,0.5016,0.4186,,lower_dominant,0.445,0.4636,v_shape
char_13279,female,16,athletic_lean,0.1003,0.4605,0.3951,0.529,0.6296,0.4279,0.6438,0.6848,0.5926,0.7279,,balanced,0.6865,0.6253,pear
char_13280,female,21,overweight,0.4538,0.2502,0.4335,0.5011,0.6981,0.5307,0.5382,0.5009,0.3981,0.6133,,balanced,0.5094,0.8644,rectangle
char_13281,female,32,overweight,0.5204,0.3158,0.331,0.6486,0.6182,0.7798,0.4852,0.4841,0.5006,0.7841,,balanced,0.5518,0.7246,rectangle
char_13282,female,32,athletic_hyper,0.0855,0.8421,0.3899,0.6593,0.6974,0.4454,0.4417,0.4659,0.6604,0.3974,,balanced,0.6716,0.662,rectangle
char_13283,female,40,overweight,0.4983,0.2762,0.3002,0.7581,0.5558,0.7022,0.4581,0.6403,0.5995,0.549,,balanced,0.4378,0.3291,rectangle
char_13284,female,35,athletic_hyper,0.0771,0.7904,0.2155,0.3433,0.3944,0.4085,0.5931,0.2996,0.2931,0.4062,,upper_dominant,0.5781,0.4956,rectangle
char_13285,female,28,underweight,0.0822,0.106,0.2751,0.4129,0.5068,0.4559,0.6578,0.5015,0.3578,0.5157,,balanced,0.8012,0.3711,pear
char_13286,female,26,athletic_lean,0.137,0.5851,0.2283,0.3145,0.3272,0.5628,0.4933,0.2779,0.5779,0.287,,lower_dominant,0.4833,0.3309,rectangle
char_13287,female,24,normal,0.2379,0.2713,0.367,0.7574,0.87,0.6028,0.57,0.6193,0.6186,0.6177,,balanced,0.6361,0.3723,pear
char_13288,female,34,obese,0.7564,0.2543,0.2771,0.5145,0.4047,0.4488,0.5279,0.5662,0.5607,0.7047,,balanced,0.576,0.6827,apple
char_13289,female,39,overweight,0.4251,0.1728,0.2438,0.5975,0.3408,0.4882,0.6408,0.5741,0.6368,0.4792,,balanced,0.4796,0.8191,rectangle
char_13290,female,38,normal,0.2697,0.1352,0.2837,0.3917,0.5083,0.5643,0.2699,0.4188,0.3384,0.5699,,balanced,0.3271,0.3292,rectangle
char_13291,female,28,normal,0.3075,0.244,0.2907,0.4313,0.3318,0.4021,0.5816,0.4923,0.4311,0.2816,,balanced,0.8927,0.7684,pear
char_13292,female,23,underweight,0.0771,0.0355,0.2425,0.5263,0.3841,0.6141,0.5896,0.5775,0.3924,0.3141,,balanced,0.686,0.586,pear
char_13293,female,22,overweight,0.4356,0.2973,0.296,0.3395,0.4033,0.596,0.5716,0.296,0.5034,0.2976,,balanced,0.759,0.4895,pear
char_13294,female,21,overweight,0.5448,0.3214,0.3029,0.6623,0.6104,0.3847,0.6847,0.5564,0.5796,0.4112,,balanced,0.3804,0.5106,apple
char_13295,female,17,normal,0.3023,0.207,0.2899,0.4847,0.6661,0.4959,0.4893,0.5753,0.6402,0.3661,,balanced,0.4726,0.2545,rectangle
char_13296,female,21,underweight,0.0932,0.0364,0.3264,0.7026,0.7233,0.7189,0.6278,0.4233,0.5013,0.5797,,balanced,0.5694,0.6915,rectangle
char_13297,female,40,normal,0.2756,0.2169,0.3137,0.6501,0.6724,0.6543,0.4056,0.633,0.525,0.3724,,balanced,0.497,0.4595,rectangle
char_13298,female,24,normal,0.2226,0.1965,0.2517,0.2996,0.5173,0.5996,0.3731,0.3797,0.3806,0.4498,,balanced,0.6305,0.5021,pear
char_13299,female,36,overweight,0.4854,0.2824,0.3431,0.515,0.6983,0.7159,0.4492,0.4159,0.6412,0.5051,,balanced,0.6316,0.4948,rectangle
char_13300,female,39,athletic_hyper,0.0721,0.7814,0.412,0.3562,0.5397,0.6493,0.6562,0.4224,0.3889,0.526,,lower_dominant,0.5984,0.8022,rectangle
char_13301,female,21,normal,0.1937,0.134,0.3867,0.8202,0.612,0.5204,0.5202,0.6135,0.7811,0.7508,,balanced,0.6861,0.3949,pear
char_13302,female,19,normal,0.3335,0.2802,0.2965,0.4388,0.442,0.6842,0.4183,0.4749,0.7183,0.4504,,balanced,0.7424,0.5848,pear
char_13303,female,18,normal,0.1812,0.2355,0.3377,0.6922,0.7501,0.5433,0.5664,0.5746,0.7651,0.4651,,balanced,0.7102,0.7882,pear
char_13304,female,21,overweight,0.5516,0.2032,0.2899,0.5489,0.3747,0.4534,0.3996,0.6747,0.606,0.4281,,balanced,0.7657,0.6707,pear
char_13305,female,26,normal,0.2243,0.198,0.3312,0.5926,0.3334,0.4491,0.4477,0.5674,0.4851,0.6334,,balanced,0.5069,0.7107,rectangle
char_13306,female,22,underweight,0.0737,0.1274,0.4253,0.7661,0.5143,0.5461,0.486,0.641,0.4795,0.7795,,balanced,0.5176,0.4207,rectangle
char_13307,female,27,overweight,0.4682,0.2259,0.2497,0.6173,0.4306,0.4447,0.4932,0.4616,0.3173,0.5166,,balanced,0.4142,0.5299,rectangle
char_13308,female,30,athletic_lean,0.1007,0.5309,0.266,0.377,0.5559,0.411,0.5331,0.2559,0.4323,0.2797,,balanced,0.6336,0.5315,pear
char_13309,female,23,overweight,0.3948,0.2524,0.2184,0.7698,0.6497,0.4698,0.568,0.5061,0.6347,0.7671,,balanced,0.7108,0.5212,pear
char_13310,female,23,athletic_lean,0.1227,0.6332,0.3668,0.7919,0.5352,0.7955,0.6094,0.6453,0.4955,0.7024,,pull_dominant,0.5143,0.3581,rectangle
char_13311,female,31,overweight,0.5231,0.223,0.3041,0.4589,0.5131,0.5093,0.6447,0.7589,0.5609,0.7412,,balanced,0.7976,0.665,pear
char_13312,female,16,underweight,0.0369,0.1355,0.2438,0.5111,0.6431,0.7261,0.5488,0.4262,0.4792,0.4261,,balanced,0.7852,0.8045,pear
char_13313,female,15,normal,0.2023,0.2025,0.3046,0.3812,0.3583,0.5672,0.5884,0.5921,0.6583,0.6116,,balanced,0.2491,0.6695,rectangle
char_13314,female,40,normal,0.3329,0.1545,0.4003,0.6345,0.3345,0.6287,0.5956,0.586,0.477,0.6323,,balanced,0.2673,0.7389,rectangle
char_13315,female,20,athletic_lean,0.0791,0.5235,0.3499,0.5417,0.4582,0.6809,0.534,0.7124,0.4273,0.7273,,upper_dominant,0.3149,0.5593,rectangle
char_13316,female,29,overweight,0.5961,0.2869,0.3476,0.3555,0.272,0.4195,0.4349,0.2025,0.1681,0.4681,,balanced,0.5947,0.6059,rectangle
char_13317,female,26,obese,0.7441,0.3187,0.2314,0.4176,0.5186,0.6293,0.4752,0.6118,0.642,0.7176,,balanced,0.6729,0.7623,apple
