char_id,gender,age,group,somatotype,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,chest_circ_pred_cm,waist_circ_pred_cm,hip_circ_pred_cm,thigh_circ_pred_cm,bicep_circ_pred_cm,neck_circ_pred_cm
char_05942,male,21,obese,apple,0.6686,0.0188,0.4157,0.7609,0.8331,0.5375,0.6516,0.5331,0.7444,0.7262,,balanced,0.8716,0.2869,152.3,145.0,160.0,89.3,39.6,47.9
char_05943,male,28,athletic_hyper,hourglass,0.0676,0.8091,0.4501,0.5222,0.3756,0.3744,0.4707,0.3017,0.6017,0.531,,lower_dominant,0.498,0.8241,122.9,88.5,107.1,65.7,39.3,39.7
char_05944,female,15,normal,pear,0.2688,0.5207,0.3272,0.6467,0.654,0.4549,0.354,0.6266,0.5867,0.5704,,balanced,0.6717,0.2297,105.0,108.4,124.8,69.2,34.6,39.5
char_05945,male,19,athletic_hyper,rectangle,0.0484,0.7875,0.4007,0.3827,0.4589,0.4172,0.5302,0.673,0.373,0.459,,pull_dominant,0.6577,0.574,119.5,88.1,107.1,64.9,38.3,38.8
char_05946,male,37,overweight,rectangle,0.4962,0.8441,0.2849,0.4006,0.4943,0.4899,0.3865,0.2679,0.1943,0.381,,balanced,0.4918,0.4892,160.0,136.9,154.8,90.6,50.0,51.3
char_05947,female,32,overweight,pear,0.5553,0.5905,0.2854,0.4215,0.6121,0.4317,0.3626,0.5346,0.6626,0.4767,,balanced,0.8261,0.7572,133.5,141.9,160.0,88.8,42.2,48.0
char_05948,male,32,obese,apple,0.6738,0.2357,0.4099,0.3665,0.6665,0.6558,0.4831,0.5576,0.6533,0.4288,,balanced,0.4885,0.3488,160.0,145.0,160.0,89.9,42.8,50.2
char_05949,male,39,normal,pear,0.349,0.2647,0.4323,0.3891,0.6598,0.5427,0.603,0.4577,0.3785,0.3598,,balanced,0.6252,0.2093,104.8,115.4,130.9,72.7,36.3,41.4
char_05950,male,34,overweight,rectangle,0.3891,0.2549,0.442,0.6089,0.5904,0.6815,0.5073,0.4442,0.618,0.3815,,balanced,0.3151,0.7994,111.7,115.6,130.6,73.2,36.9,42.4
char_05951,female,18,overweight,rectangle,0.5398,0.5932,0.319,0.6546,0.7414,0.6173,0.6605,0.4414,0.502,0.4733,,balanced,0.5619,0.6727,131.4,137.7,154.8,85.6,41.4,47.4
char_05952,male,21,underweight,v_shape,0.0269,0.246,0.4841,0.5539,0.4542,0.5936,0.3531,0.3759,0.5048,0.6531,,balanced,0.3951,0.6385,91.7,79.8,95.1,54.1,28.5,33.6
char_05953,male,24,athletic_hyper,v_shape,0.1007,0.7535,0.4472,0.6029,0.3653,0.4371,0.4142,0.4593,0.5232,0.3029,,lower_dominant,0.3627,0.214,113.7,94.5,110.5,66.2,39.2,39.8
char_05954,female,23,athletic_hyper,v_shape,0.0494,0.7441,0.2182,0.4958,0.5158,0.2678,0.5678,0.4255,0.2721,0.5365,,pull_dominant,0.3865,0.3644,100.8,85.6,101.4,58.5,30.7,35.6
char_05955,male,36,normal,v_shape,0.2189,0.4122,0.3861,0.6456,0.4431,0.3603,0.3456,0.4146,0.4587,0.5314,,balanced,0.2696,0.2067,101.8,101.7,115.6,66.0,35.5,39.4
char_05956,male,27,underweight,hourglass,0.0552,0.3097,0.528,0.5623,0.7585,0.72,0.5362,0.7815,0.5302,0.4815,,balanced,0.5499,0.8694,94.9,80.7,97.7,55.8,29.5,34.3
char_05957,female,16,obese,apple,0.6318,0.1835,0.2876,0.5992,0.5967,0.6211,0.6578,0.439,0.5157,0.3578,,balanced,0.2865,0.5893,140.1,140.9,154.9,84.5,39.8,47.3
char_05958,female,29,overweight,rectangle,0.4982,0.9658,0.282,0.5079,0.4471,0.5499,0.6326,0.5846,0.6686,0.3686,,balanced,0.7592,0.6678,133.6,138.0,158.3,88.9,44.1,48.8
char_05959,male,19,obese,apple,0.9733,0.4375,0.5146,0.3559,0.6559,0.6209,0.5699,0.4739,0.517,0.6165,,balanced,0.2789,0.3256,160.0,145.0,160.0,105.0,52.0,60.0
char_05960,female,22,overweight,rectangle,0.3842,0.6846,0.2405,0.3829,0.5965,0.408,0.5096,0.4122,0.2965,0.573,,balanced,0.6254,0.8952,116.3,119.6,137.8,77.4,38.3,43.5
char_05961,male,21,athletic_hyper,v_shape,0.1351,0.6677,0.3486,0.3991,0.6991,0.4172,0.4773,0.6704,0.4152,0.6304,,lower_dominant,0.3194,0.5828,113.1,94.8,110.8,66.0,37.8,39.8
char_05962,female,22,normal,v_shape,0.1937,0.6575,0.2493,0.5493,0.3194,0.6194,0.3467,0.5401,0.4242,0.5939,,balanced,0.221,0.336,102.6,98.7,113.0,64.1,33.1,38.4
char_05963,female,28,obese,apple,0.639,0.3443,0.3192,0.3157,0.58,0.4895,0.416,0.4483,0.326,0.6157,,balanced,0.6417,0.5469,142.2,145.0,160.0,89.7,41.9,48.7
char_05964,male,26,obese,apple,0.6383,0.1173,0.3423,0.5391,0.5574,0.3825,0.3105,0.5862,0.3826,0.6105,,balanced,0.2494,0.8015,150.4,139.2,154.0,84.4,40.1,47.8
char_05965,female,31,overweight,pear,0.5252,0.5837,0.3741,0.3022,0.287,0.4565,0.3039,0.4498,0.587,0.2961,,balanced,0.7447,0.8993,127.6,137.2,156.2,86.3,41.5,47.1
char_05966,female,17,obese,apple,0.9195,0.9769,0.3331,0.2952,0.5419,0.4724,0.4415,0.4171,0.3987,0.5952,,balanced,0.4014,0.4941,150.0,145.0,160.0,108.0,50.0,58.0
char_05967,male,24,underweight,v_shape,0.0038,0.2064,0.4493,0.385,0.3783,0.6783,0.6752,0.6455,0.5669,0.5716,,balanced,0.3875,0.4856,90.4,78.7,93.6,52.9,27.7,33.0
char_05968,female,23,athletic_hyper,v_shape,0.1077,0.6965,0.3207,0.3637,0.3065,0.6065,0.4561,0.5424,0.4628,0.3526,,balanced,0.3644,0.3499,100.3,90.9,106.3,60.7,31.7,36.6
char_05969,female,23,athletic_hyper,hourglass,0.0192,0.8907,0.2038,0.4465,0.3653,0.5072,0.3451,0.4319,0.2072,0.4987,,upper_dominant,0.5597,0.7012,106.2,81.1,99.4,58.3,31.0,35.5
char_05970,female,23,athletic_lean,hourglass,0.0148,0.4071,0.3983,0.5896,0.4472,0.4873,0.553,0.6854,0.5615,0.3854,,upper_dominant,0.5608,0.7546,98.6,77.7,94.2,53.4,27.5,32.9
char_05971,female,35,overweight,rectangle,0.4175,0.4813,0.2633,0.6937,0.4625,0.7302,0.5987,0.4469,0.4302,0.5954,,balanced,0.3099,0.741,115.9,120.0,135.0,75.2,37.1,43.1
char_05972,male,27,athletic_hyper,v_shape,0.0826,0.9601,0.3994,0.4842,0.3457,0.5431,0.5746,0.6053,0.6457,0.6407,,upper_dominant,0.3572,0.3394,127.7,94.0,111.6,69.0,42.8,41.3
char_05973,male,20,athletic_hyper,hourglass,0.0036,0.9518,0.4628,0.4803,0.599,0.7535,0.4792,0.6143,0.4535,0.6861,,balanced,0.4842,0.8394,133.4,83.1,102.7,65.0,40.8,39.7
char_05974,male,31,athletic_hyper,hourglass,0.0929,0.9337,0.5131,0.3753,0.6418,0.4881,0.3777,0.4149,0.3418,0.5171,,balanced,0.5281,0.7817,131.5,93.4,112.9,70.2,43.0,41.9
char_05975,male,17,obese,apple,0.6834,0.1211,0.406,0.2414,0.4267,0.336,0.5385,0.2385,0.32,0.2989,,balanced,0.2578,0.8025,160.0,145.0,160.0,87.7,41.5,49.4
char_05976,female,37,normal,pear,0.2138,0.5614,0.3348,0.5896,0.537,0.7161,0.6983,0.6534,0.4161,0.5743,,balanced,0.6245,0.4502,103.7,101.5,118.1,66.1,33.4,38.4
char_05977,male,37,athletic_hyper,rectangle,0.0749,0.8139,0.4186,0.4294,0.6191,0.6927,0.3927,0.686,0.6316,0.4174,,balanced,0.8049,0.3795,118.8,93.0,112.7,67.9,39.7,39.6
char_05978,female,39,overweight,pear,0.518,0.3083,0.4075,0.3442,0.3674,0.386,0.2795,0.2536,0.4907,0.5536,,balanced,0.636,0.8581,122.9,132.5,149.6,81.8,38.9,45.1
char_05979,male,33,obese,apple,0.7324,0.7139,0.4042,0.348,0.6249,0.4959,0.648,0.423,0.4306,0.5718,,balanced,0.6212,0.7623,160.0,145.0,160.0,105.0,52.0,58.7
char_05980,male,28,athletic_lean,hourglass,0.0221,0.5455,0.4191,0.5367,0.4231,0.526,0.6605,0.5253,0.3605,0.5797,,push_dominant,0.4827,0.8062,107.1,80.7,97.9,58.1,32.8,35.9
char_05981,male,31,athletic_lean,hourglass,0.0326,0.6162,0.4028,0.6292,0.4407,0.5883,0.4825,0.5013,0.3292,0.5429,,balanced,0.5211,0.8809,111.5,81.9,99.7,59.7,34.2,36.7
char_05982,male,31,normal,v_shape,0.1946,0.5122,0.4174,0.4034,0.594,0.4629,0.4989,0.7034,0.6705,0.4683,,balanced,0.3734,0.5799,106.9,99.6,115.2,66.9,36.6,39.9
char_05983,male,21,normal,v_shape,0.2333,0.2343,0.4139,0.6152,0.7178,0.5096,0.4178,0.6232,0.4497,0.6559,,balanced,0.2075,0.8889,95.8,98.0,112.5,63.7,32.8,38.2
char_05984,female,36,normal,rectangle,0.1991,0.527,0.2514,0.6219,0.5987,0.6474,0.4098,0.7016,0.7098,0.4424,,balanced,0.541,0.884,103.1,97.1,113.9,64.4,32.5,37.8
char_05985,female,36,athletic_lean,v_shape,0.1268,0.6096,0.2845,0.4114,0.5101,0.4437,0.4008,0.6626,0.3626,0.4916,,balanced,0.3396,0.2236,99.0,93.1,107.7,61.0,31.6,36.7
char_05986,male,38,normal,pear,0.3387,0.5076,0.4952,0.6096,0.5754,0.7011,0.4599,0.7474,0.614,0.4474,,balanced,0.8165,0.4666,117.5,118.5,136.9,77.8,40.4,43.7
char_05987,male,26,athletic_hyper,rectangle,0.1401,0.9723,0.5236,0.4468,0.5281,0.4662,0.3646,0.4502,0.6639,0.3639,,upper_dominant,0.7964,0.4899,132.3,102.1,123.1,75.4,45.3,43.4
char_05988,male,38,overweight,rectangle,0.4745,0.344,0.3778,0.5777,0.4537,0.307,0.2777,0.3045,0.4389,0.4271,,balanced,0.2239,0.59,129.2,125.3,139.7,78.4,40.0,45.4
char_05989,female,27,athletic_hyper,rectangle,0.1173,0.6789,0.3188,0.2466,0.3517,0.4395,0.2234,0.5234,0.2691,0.3185,,balanced,0.6408,0.5917,103.1,91.1,108.7,61.8,31.9,36.6
char_05990,male,29,normal,pear,0.2853,0.0472,0.5424,0.4913,0.5712,0.3938,0.658,0.358,0.5508,0.5783,,balanced,0.8548,0.3836,90.9,106.6,123.9,67.0,31.5,37.6
char_05991,male,21,normal,v_shape,0.1979,0.6302,0.3771,0.4261,0.3813,0.6202,0.4305,0.6199,0.3202,0.6028,,balanced,0.3099,0.773,114.6,99.9,116.1,68.7,38.7,41.1
char_05992,male,24,underweight,rectangle,0.0791,0.2671,0.3437,0.26,0.3353,0.33,0.3208,0.4669,0.5197,0.56,,balanced,0.5237,0.6248,92.6,84.9,100.9,57.1,29.6,34.6
char_05993,female,38,athletic_hyper,hourglass,0.1187,0.9631,0.282,0.5019,0.5305,0.2457,0.3063,0.5457,0.4735,0.4816,,pull_dominant,0.5468,0.8065,107.2,90.9,109.8,64.0,33.9,38.2
char_05994,male,30,underweight,hourglass,0.0614,0.0341,0.4602,0.3205,0.2726,0.3287,0.3156,0.5726,0.4184,0.2945,,balanced,0.5496,0.807,83.6,78.8,95.2,52.3,25.6,32.0
char_05995,female,33,obese,apple,0.6492,0.0982,0.3361,0.6354,0.3746,0.6643,0.5853,0.5648,0.6746,0.452,,balanced,0.3936,0.4183,142.4,143.3,157.5,85.2,39.8,47.3
char_05996,female,20,normal,pear,0.1522,0.1956,0.3509,0.5327,0.5829,0.4191,0.607,0.3461,0.5281,0.6461,,balanced,0.8707,0.3805,97.0,94.0,110.8,60.5,29.8,34.9
char_05997,male,25,normal,rectangle,0.2951,0.8656,0.365,0.4348,0.4922,0.6968,0.5283,0.5996,0.7348,0.7324,,balanced,0.5016,0.4323,134.0,115.6,133.4,79.6,45.9,45.9
char_05998,male,37,athletic_lean,pear,0.1491,0.506,0.3591,0.7397,0.6436,0.5333,0.5817,0.4783,0.5937,0.4397,,balanced,0.854,0.2913,102.4,97.6,115.8,66.4,35.4,38.2
char_05999,female,32,obese,apple,0.6329,0.2856,0.2501,0.6459,0.5583,0.6362,0.4199,0.5984,0.466,0.7199,,balanced,0.469,0.2695,142.8,143.9,158.7,86.4,40.7,47.7
char_06000,male,35,underweight,v_shape,0.1054,0.2881,0.4302,0.5911,0.4689,0.359,0.6333,0.5662,0.4956,0.659,,balanced,0.3296,0.481,93.0,88.9,103.5,58.8,31.1,35.8
char_06001,male,40,normal,v_shape,0.2369,0.6809,0.4691,0.5418,0.6207,0.6301,0.3905,0.5922,0.6905,0.3954,,balanced,0.4369,0.7493,120.1,105.9,123.0,72.8,41.1,42.8
char_06002,female,20,obese,apple,0.6125,0.6335,0.294,0.5685,0.8583,0.5583,0.6003,0.7654,0.6735,0.8447,,balanced,0.3115,0.526,143.0,143.9,159.3,88.1,43.0,49.4
char_06003,male,26,overweight,pear,0.4656,0.5691,0.4361,0.6089,0.4114,0.5282,0.7114,0.457,0.5294,0.7043,,balanced,0.5824,0.856,140.7,130.9,148.8,85.3,44.7,48.2
char_06004,male,20,athletic_hyper,v_shape,0.1317,0.7563,0.5221,0.4907,0.7907,0.7808,0.7799,0.6599,0.6163,0.7056,,balanced,0.2175,0.2446,116.3,97.1,112.3,67.4,40.1,40.7
char_06005,female,30,overweight,rectangle,0.4333,0.7836,0.2557,0.3782,0.2912,0.4562,0.4007,0.5912,0.3079,0.3218,,balanced,0.4845,0.2761,123.6,126.4,142.8,79.8,40.1,45.1
char_06006,female,19,normal,pear,0.3085,0.219,0.3396,0.6419,0.762,0.8179,0.5453,0.8026,0.5318,0.8318,,balanced,0.6052,0.3107,104.3,109.7,124.7,68.2,33.2,38.9
char_06007,female,20,normal,pear,0.1547,0.3238,0.3852,0.5721,0.3551,0.3582,0.6551,0.549,0.55,0.5576,,balanced,0.7353,0.744,99.7,92.0,109.2,60.6,30.3,35.5
char_06008,male,33,athletic_hyper,hourglass,0.0855,0.8594,0.5551,0.2853,0.2466,0.4362,0.4186,0.2236,0.5236,0.3623,,balanced,0.4853,0.8055,126.4,91.5,110.3,68.1,41.3,41.0
char_06009,male,18,athletic_lean,pear,0.0405,0.6356,0.3844,0.6069,0.4075,0.4706,0.6463,0.546,0.7075,0.4357,,balanced,0.8528,0.2599,106.9,88.1,107.0,62.8,35.3,36.9
char_06010,female,38,normal,rectangle,0.3057,0.8162,0.3441,0.4903,0.5983,0.4824,0.5547,0.4732,0.7732,0.7542,,balanced,0.5822,0.8827,111.6,111.1,129.7,73.6,37.5,42.2
char_06011,male,36,overweight,rectangle,0.3746,0.2124,0.4349,0.6711,0.6498,0.4131,0.4543,0.3711,0.6526,0.4989,,balanced,0.4198,0.8622,107.9,113.5,129.2,72.0,35.8,41.5
char_06012,male,28,overweight,pear,0.3612,0.1604,0.3664,0.4561,0.5061,0.2061,0.4768,0.3184,0.4044,0.4618,,balanced,0.6691,0.5642,104.9,113.3,129.9,71.4,34.5,40.4
char_06013,female,15,normal,pear,0.2778,0.1007,0.3335,0.5046,0.5977,0.5723,0.2977,0.4858,0.4787,0.5155,,balanced,0.6899,0.5747,102.2,104.6,120.4,65.6,31.7,37.5
char_06014,female,33,overweight,apple,0.589,0.5628,0.3579,0.407,0.4825,0.5575,0.4631,0.593,0.3265,0.6265,,balanced,0.4715,0.2726,139.1,142.7,158.3,86.9,42.3,48.3
char_06015,female,33,underweight,pear,0.1114,0.1291,0.3186,0.3055,0.3732,0.4368,0.5785,0.6055,0.4329,0.409,,balanced,0.6844,0.3422,95.0,89.6,104.9,57.5,28.4,34.0
char_06016,female,24,athletic_hyper,hourglass,0.0297,0.7152,0.2168,0.6297,0.627,0.3297,0.3728,0.5146,0.5141,0.5177,,push_dominant,0.4924,0.8091,103.0,80.8,98.1,57.0,29.9,34.8
char_06017,female,28,overweight,rectangle,0.3787,0.1397,0.3918,0.4445,0.3855,0.3509,0.4091,0.6509,0.5122,0.599,,balanced,0.4574,0.6763,108.6,114.2,128.9,70.5,34.1,40.3
char_06018,male,16,overweight,rectangle,0.4514,0.734,0.4801,0.4704,0.5342,0.7704,0.4986,0.5502,0.7633,0.7649,,balanced,0.3129,0.296,144.9,130.6,146.2,84.8,47.0,49.0
char_06019,male,26,athletic_lean,v_shape,0.1396,0.5533,0.4805,0.466,0.7033,0.5808,0.4033,0.4855,0.593,0.6113,,balanced,0.258,0.8892,107.9,92.5,108.3,64.2,36.1,39.1
char_06020,female,14,normal,pear,0.2175,0.6294,0.415,0.4891,0.6673,0.3986,0.5871,0.4081,0.6105,0.3673,,balanced,0.5929,0.4887,104.2,101.9,118.7,66.6,34.0,38.8
char_06021,male,21,overweight,rectangle,0.4187,0.6958,0.4977,0.4708,0.7587,0.4587,0.5914,0.6388,0.6516,0.6024,,balanced,0.6784,0.3223,136.4,130.3,148.1,85.5,46.1,48.0
char_06022,male,33,athletic_hyper,hourglass,0.0599,0.7954,0.4696,0.4822,0.6403,0.4091,0.3516,0.3403,0.3852,0.435,,upper_dominant,0.4958,0.8827,122.4,87.1,105.7,64.9,38.8,39.4
char_06023,male,25,athletic_lean,v_shape,0.1038,0.4626,0.3532,0.4791,0.3073,0.4334,0.1791,0.3808,0.4406,0.2822,,balanced,0.4073,0.358,99.9,91.1,106.3,61.5,33.7,37.1
char_06024,female,35,obese,apple,0.7488,0.4753,0.386,0.7368,0.5698,0.4368,0.5204,0.4769,0.6179,0.6172,,balanced,0.4893,0.8459,150.0,145.0,160.0,98.2,45.9,53.3
char_06025,female,27,normal,v_shape,0.1779,0.7211,0.2409,0.6883,0.6017,0.3883,0.6038,0.5883,0.5385,0.3971,,balanced,0.328,0.8049,103.4,95.7,111.9,64.3,33.2,38.3
char_06026,female,32,athletic_lean,hourglass,0.0127,0.4846,0.3303,0.3155,0.6155,0.585,0.4346,0.4822,0.5931,0.4458,,balanced,0.5346,0.7665,99.9,78.1,94.7,54.1,28.0,33.3
char_06027,male,37,overweight,pear,0.4422,0.1948,0.426,0.5196,0.4474,0.5691,0.4456,0.3368,0.359,0.6368,,balanced,0.8543,0.8836,118.9,122.7,141.6,77.7,36.9,42.8
char_06028,male,15,overweight,pear,0.5018,0.3097,0.44,0.6173,0.6814,0.5227,0.4291,0.6788,0.3814,0.5664,,balanced,0.8343,0.4258,130.6,134.1,152.0,83.9,40.5,46.1
char_06029,male,40,normal,pear,0.1775,0.3231,0.514,0.4385,0.6926,0.6769,0.5388,0.6634,0.4334,0.3926,,balanced,0.6744,0.4544,95.7,97.5,114.2,64.3,33.3,37.6
char_06030,male,26,overweight,apple,0.5617,0.1396,0.4097,0.6566,0.5469,0.3607,0.3566,0.36,0.6366,0.5949,,balanced,0.3165,0.4839,135.1,132.9,147.3,80.7,38.8,45.9
char_06031,female,40,obese,apple,0.9481,0.1295,0.3221,0.3273,0.3476,0.5374,0.5254,0.5956,0.2956,0.3554,,balanced,0.4251,0.6514,150.0,145.0,160.0,106.3,47.3,57.0
char_06032,female,37,overweight,rectangle,0.53,0.7862,0.2877,0.7519,0.7551,0.7214,0.4551,0.5542,0.7368,0.5771,,balanced,0.8092,0.6508,134.2,140.9,160.0,89.2,43.3,48.5
char_06033,female,17,underweight,pear,0.1466,0.2328,0.327,0.4853,0.5414,0.4836,0.4737,0.4491,0.7491,0.7222,,balanced,0.5942,0.4592,97.4,92.6,107.8,59.6,29.7,35.2
char_06034,female,34,underweight,hourglass,0.006,0.3478,0.3616,0.5816,0.3175,0.5956,0.2956,0.3044,0.4299,0.4619,,balanced,0.5472,0.8835,98.6,75.7,92.1,52.4,26.9,32.3
char_06035,male,26,underweight,hourglass,0.0545,0.1764,0.5211,0.2788,0.5026,0.2843,0.3401,0.5629,0.2629,0.4446,,balanced,0.5602,0.8968,89.0,78.8,95.6,53.6,27.3,32.9
char_06036,male,26,athletic_hyper,hourglass,0.0432,0.7241,0.3274,0.5373,0.4101,0.6346,0.4898,0.7101,0.6705,0.4127,,balanced,0.5326,0.8284,117.5,84.6,102.9,62.4,36.4,38.0
char_06037,male,26,athletic_hyper,v_shape,0.1018,0.9127,0.4612,0.288,0.2468,0.3185,0.5468,0.2864,0.3645,0.3306,,balanced,0.2289,0.2055,124.3,95.5,111.7,68.5,42.3,41.2
char_06038,female,28,underweight,rectangle,0.0273,0.3167,0.3414,0.5613,0.3256,0.3089,0.5146,0.3991,0.5713,0.6089,,balanced,0.4658,0.6914,97.2,79.5,94.9,53.6,27.3,33.0
char_06039,female,22,normal,pear,0.2082,0.0565,0.2712,0.4934,0.7071,0.433,0.5045,0.6489,0.733,0.6235,,balanced,0.7713,0.26,97.0,99.4,114.8,62.4,30.1,35.8
char_06040,female,34,athletic_hyper,v_shape,0.0096,0.789,0.3509,0.5723,0.4983,0.6349,0.4013,0.3349,0.4753,0.39,,pull_dominant,0.3307,0.2817,99.5,81.8,97.6,56.7,30.1,34.9
char_06041,male,19,underweight,v_shape,0.0938,0.307,0.3513,0.6359,0.4916,0.7916,0.6358,0.6924,0.7281,0.5894,,balanced,0.3925,0.6074,94.2,86.9,102.2,58.3,30.7,35.5
char_06042,male,29,athletic_hyper,v_shape,0.0277,0.9804,0.4093,0.7179,0.6861,0.507,0.4423,0.5686,0.46,0.4179,,balanced,0.2579,0.5217,131.5,87.7,105.3,66.2,41.8,40.3
char_06043,female,28,athletic_hyper,rectangle,0.1456,0.7938,0.2627,0.5047,0.5822,0.6562,0.7849,0.6974,0.4849,0.7699,,push_dominant,0.4914,0.4792,104.5,94.9,111.7,64.0,33.3,37.9
char_06044,male,35,normal,pear,0.1903,0.1707,0.3861,0.6575,0.3575,0.3996,0.5333,0.3684,0.4987,0.4413,,balanced,0.6108,0.8928,92.0,92.7,109.6,61.0,30.3,35.9
char_06045,male,27,athletic_lean,hourglass,0.0594,0.648,0.4963,0.3164,0.3443,0.4399,0.563,0.6164,0.4698,0.4718,,pull_dominant,0.5446,0.8303,113.0,85.7,103.7,62.2,35.8,37.8
char_06046,female,32,normal,rectangle,0.3039,0.8689,0.3436,0.4728,0.5218,0.3748,0.2797,0.5797,0.3851,0.4062,,balanced,0.6897,0.6431,113.9,113.0,132.0,74.7,38.1,42.5
char_06047,female,30,athletic_hyper,hourglass,0.041,0.8488,0.2278,0.5613,0.4247,0.4154,0.7154,0.6773,0.6544,0.7084,,upper_dominant,0.5519,0.8985,105.4,81.7,100.2,58.7,31.1,35.7
char_06048,male,36,normal,rectangle,0.2865,0.1794,0.5933,0.4465,0.3838,0.3839,0.5132,0.3482,0.3901,0.6482,,balanced,0.2663,0.3973,97.0,106.6,120.2,66.9,34.0,39.5
char_06049,male,35,overweight,rectangle,0.5689,0.2662,0.5518,0.404,0.5819,0.3924,0.6048,0.6831,0.6924,0.5845,,balanced,0.8429,0.3225,139.0,143.3,160.0,88.2,41.8,48.0
char_06050,male,27,underweight,pear,0.0929,0.119,0.4135,0.6677,0.4089,0.4229,0.5518,0.6601,0.4142,0.3677,,balanced,0.6419,0.4748,86.2,85.9,102.1,56.4,28.1,33.7
char_06051,female,25,underweight,pear,0.033,0.0189,0.4131,0.4243,0.4676,0.459,0.5003,0.5741,0.2741,0.5101,,balanced,0.8718,0.2515,91.6,81.9,98.1,53.3,26.3,31.7
char_06052,female,37,normal,pear,0.2382,0.3793,0.2579,0.5384,0.3459,0.5472,0.6459,0.4952,0.5577,0.3574,,balanced,0.7227,0.5007,103.7,103.2,119.8,66.2,32.7,38.0
char_06053,male,25,athletic_hyper,v_shape,0.0309,0.9764,0.5358,0.4328,0.5531,0.5971,0.6539,0.3539,0.4245,0.3706,,pull_dominant,0.2748,0.7891,134.3,86.7,105.0,66.7,42.4,40.8
char_06054,female,25,athletic_hyper,hourglass,0.0188,0.728,0.262,0.3245,0.1407,0.4329,0.1329,0.2268,0.1372,0.2023,,upper_dominant,0.5567,0.8611,103.7,79.1,97.0,56.5,29.7,34.6
char_06055,male,19,obese,apple,0.7307,0.8123,0.4087,0.524,0.4105,0.4371,0.5082,0.7105,0.659,0.6256,,balanced,0.5311,0.7863,160.0,145.0,160.0,105.0,52.0,59.9
char_06056,female,27,normal,rectangle,0.3377,0.1219,0.2701,0.6244,0.5401,0.3504,0.5347,0.6504,0.6227,0.4771,,balanced,0.3941,0.3306,106.3,110.6,124.1,67.8,33.0,39.2
char_06057,female,37,normal,pear,0.1789,0.2845,0.3068,0.3642,0.2635,0.2946,0.5344,0.386,0.3514,0.5635,,balanced,0.7947,0.2439,97.8,98.1,114.4,62.8,31.0,36.1
char_06058,male,34,overweight,pear,0.5042,0.4698,0.5017,0.6215,0.3215,0.5492,0.3697,0.3343,0.5878,0.4502,,balanced,0.6811,0.3193,137.3,136.7,153.7,86.2,43.7,48.1
char_06059,male,31,obese,apple,0.8456,0.9724,0.4937,0.4013,0.4372,0.5264,0.3606,0.6391,0.3762,0.6606,,balanced,0.5236,0.7686,160.0,145.0,160.0,105.0,52.0,60.0
char_06060,male,24,normal,v_shape,0.2271,0.9107,0.4183,0.391,0.2671,0.4945,0.3893,0.2619,0.356,0.1945,,balanced,0.2288,0.2454,130.2,107.6,123.7,74.8,45.0,44.2
char_06061,female,27,athletic_hyper,hourglass,0.0108,0.8278,0.2612,0.5552,0.6667,0.4577,0.3865,0.5269,0.6865,0.5899,,balanced,0.5398,0.8701,105.0,78.5,96.8,56.9,30.2,34.9
char_06062,male,23,normal,pear,0.1748,0.4549,0.4667,0.4508,0.594,0.5943,0.4781,0.2943,0.4291,0.5033,,balanced,0.5961,0.3196,100.6,99.2,115.4,66.1,35.5,38.8
char_06063,female,14,overweight,pear,0.3691,0.3071,0.243,0.4617,0.4664,0.2746,0.5634,0.2634,0.3611,0.4141,,balanced,0.7389,0.8356,111.1,115.3,132.7,73.1,35.0,40.8
char_06064,female,23,athletic_lean,hourglass,0.0022,0.6143,0.302,0.5228,0.5768,0.5199,0.3619,0.6619,0.4669,0.5593,,balanced,0.5536,0.7723,101.9,77.6,94.8,54.7,28.6,33.7
char_06065,female,28,athletic_lean,hourglass,0.009,0.5356,0.3132,0.3395,0.5337,0.5672,0.3858,0.6395,0.629,0.5355,,balanced,0.544,0.7488,100.7,78.2,94.9,54.4,28.3,33.5
char_06066,female,40,overweight,rectangle,0.3643,0.7781,0.2986,0.6814,0.3814,0.6568,0.5728,0.5891,0.4647,0.4235,,balanced,0.7396,0.6822,117.3,119.7,138.7,77.8,38.9,43.6
char_06067,female,29,athletic_hyper,hourglass,0.0231,0.8094,0.3507,0.5419,0.3456,0.4387,0.6392,0.3655,0.51,0.3392,,push_dominant,0.5286,0.7007,103.6,80.6,98.5,57.3,30.5,35.1
char_06068,male,35,normal,v_shape,0.2431,0.5699,0.4748,0.5896,0.4842,0.58,0.3672,0.3423,0.592,0.6423,,balanced,0.3904,0.3573,111.3,106.6,122.0,70.8,39.1,41.7
char_06069,male,26,normal,v_shape,0.197,0.788,0.4255,0.659,0.5941,0.6297,0.359,0.4695,0.4127,0.4439,,balanced,0.2436,0.3146,121.2,103.3,118.9,71.2,41.8,42.4
char_06070,male,14,obese,apple,0.7859,0.3465,0.3972,0.6318,0.3757,0.6369,0.6757,0.5522,0.5813,0.5626,,balanced,0.2196,0.4838,160.0,145.0,160.0,96.3,46.9,54.7
