char_id,gender,age,group,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern
char_15276,male,36,normal,0.222,0.2261,0.4295,0.6305,0.4236,0.6639,0.7236,0.4696,0.5541,0.51,,balanced
char_15277,male,34,normal,0.263,0.2477,0.6271,0.6514,0.459,0.4817,0.6377,0.3514,0.5926,0.587,,balanced
char_15278,male,18,overweight,0.5019,0.185,0.4117,0.3113,0.4973,0.2423,0.4298,0.5192,0.3986,0.2192,,balanced
char_15279,male,37,athletic_hyper,0.1076,0.8781,0.3795,0.1328,0.3437,0.4268,0.2113,0.4202,0.1268,0.1276,,lower_dominant
char_15280,male,15,normal,0.3105,0.253,0.4711,0.6162,0.5008,0.3162,0.6084,0.4896,0.3734,0.5342,,balanced
char_15281,male,21,normal,0.3125,0.2033,0.3677,0.5434,0.4002,0.5391,0.6254,0.3762,0.3254,0.4327,,balanced
char_15282,male,20,obese,0.9284,0.2403,0.4914,0.4378,0.2849,0.2955,0.2982,0.476,0.5849,0.2998,,balanced
char_15283,male,23,underweight,0.1163,0.0575,0.3401,0.6831,0.3902,0.3831,0.5969,0.5516,0.5602,0.4821,,balanced
char_15284,male,36,overweight,0.3736,0.1665,0.436,0.3203,0.4138,0.3999,0.5289,0.5918,0.5999,0.2999,,balanced
char_15285,male,16,overweight,0.5589,0.2389,0.3957,0.5308,0.3911,0.6797,0.4591,0.5801,0.3797,0.4434,,balanced
char_15286,male,32,athletic_hyper,0.1282,0.8737,0.4206,0.3809,0.3284,0.6284,0.5279,0.6004,0.4095,0.3414,,balanced
char_15287,male,29,overweight,0.4663,0.2408,0.4602,0.3149,0.5733,0.2823,0.3218,0.4982,0.4004,0.5823,,balanced
char_15288,male,24,overweight,0.4289,0.2927,0.4639,0.5585,0.6854,0.4822,0.3854,0.5558,0.5106,0.4767,,balanced
char_15289,male,20,overweight,0.4533,0.1878,0.3832,0.3478,0.2808,0.5037,0.4481,0.3708,0.5575,0.5808,,balanced
char_15290,male,26,athletic_lean,0.1282,0.5701,0.4918,0.3507,0.4719,0.4343,0.2317,0.5317,0.2801,0.4594,,lower_dominant
char_15291,male,22,athletic_hyper,0.1194,0.7411,0.4112,0.2245,0.3148,0.2293,0.385,0.4669,0.5245,0.2806,,lower_dominant
char_15292,male,21,normal,0.2469,0.228,0.3079,0.1224,0.3551,0.216,0.2971,0.3578,0.2284,0.4224,,balanced
char_15293,male,37,athletic_hyper,0.1113,0.8148,0.424,0.2412,0.2855,0.5412,0.3835,0.3095,0.5297,0.4233,,pull_dominant
char_15294,male,34,obese,0.759,0.3287,0.3894,0.6397,0.4285,0.5483,0.7285,0.6409,0.4374,0.6922,,balanced
char_15295,male,37,normal,0.2591,0.2267,0.5171,0.6701,0.3701,0.5861,0.3878,0.5346,0.4534,0.6583,,balanced
char_15296,male,25,underweight,0.0805,0.0376,0.4532,0.3703,0.6589,0.4867,0.6703,0.397,0.5838,0.6642,,balanced
char_15297,male,15,overweight,0.5144,0.2366,0.4704,0.5913,0.7229,0.5362,0.5333,0.6816,0.4229,0.6769,,balanced
char_15298,male,25,underweight,0.0436,0.1576,0.4497,0.6387,0.3775,0.4948,0.6262,0.3737,0.5715,0.6737,,balanced
char_15299,male,23,athletic_lean,0.0854,0.4325,0.494,0.413,0.504,0.5004,0.6125,0.713,0.4658,0.7083,,upper_dominant
char_15300,male,16,normal,0.3297,0.2795,0.4508,0.3917,0.4059,0.5624,0.4698,0.6917,0.4182,0.6034,,balanced
char_15301,male,35,overweight,0.4802,0.2744,0.349,0.4454,0.4913,0.6114,0.6816,0.4001,0.7001,0.4473,,balanced
char_15302,male,19,overweight,0.3715,0.2931,0.3885,0.5514,0.3775,0.5015,0.5796,0.4792,0.2796,0.4537,,balanced
char_15303,male,30,normal,0.2762,0.1628,0.4516,0.5046,0.6583,0.6346,0.3767,0.5651,0.3708,0.6708,,balanced
char_15304,male,22,athletic_lean,0.0825,0.4793,0.3937,0.5392,0.308,0.608,0.557,0.5438,0.3172,0.4093,,balanced
char_15305,male,19,normal,0.2186,0.1238,0.3641,0.5421,0.342,0.3329,0.4001,0.2421,0.4255,0.3167,,balanced
char_15306,male,36,overweight,0.5174,0.2113,0.4513,0.5693,0.6502,0.4614,0.5167,0.4885,0.3502,0.442,,balanced
char_15307,male,36,normal,0.2718,0.209,0.4447,0.3009,0.4866,0.4556,0.3928,0.3159,0.3361,0.6009,,balanced
char_15308,male,29,overweight,0.5402,0.2413,0.3723,0.4712,0.5214,0.6786,0.5491,0.3786,0.4856,0.4034,,balanced
char_15309,male,37,obese,0.6983,0.2133,0.4178,0.4334,0.4647,0.4802,0.4943,0.4311,0.5808,0.7311,,balanced
char_15310,male,24,normal,0.2268,0.1671,0.3968,0.2869,0.547,0.4436,0.3661,0.5869,0.3005,0.3634,,balanced
char_15311,male,34,athletic_hyper,0.0741,0.8861,0.5321,0.3692,0.6219,0.3219,0.5046,0.4267,0.4188,0.6171,,upper_dominant
char_15312,male,22,normal,0.2843,0.2197,0.4387,0.3839,0.394,0.2797,0.5797,0.553,0.4433,0.338,,balanced
char_15313,male,35,athletic_hyper,0.1352,0.9323,0.3775,0.3909,0.3053,0.5891,0.589,0.346,0.4213,0.6053,,balanced
char_15314,male,15,athletic_lean,0.1195,0.4,0.5176,0.5561,0.6661,0.438,0.3661,0.5462,0.3801,0.6467,,lower_dominant
char_15315,male,26,athletic_hyper,0.0623,0.7204,0.4767,0.6116,0.5206,0.7373,0.8206,0.7747,0.666,0.8152,,balanced
char_15316,male,32,underweight,0.028,0.0432,0.4792,0.6348,0.6857,0.595,0.6829,0.7838,0.7218,0.4838,,balanced
char_15317,male,18,overweight,0.4431,0.2998,0.3185,0.5818,0.7245,0.7851,0.5345,0.7954,0.4954,0.7719,,balanced
char_15318,male,29,normal,0.2347,0.1608,0.3363,0.3876,0.497,0.4694,0.6196,0.6473,0.5788,0.3473,,balanced
char_15319,male,17,athletic_lean,0.1186,0.5619,0.4271,0.4101,0.475,0.2891,0.5222,0.4464,0.4196,0.5891,,push_dominant
char_15320,male,34,athletic_hyper,0.137,0.8712,0.3348,0.4602,0.3597,0.6426,0.3426,0.531,0.4212,0.6129,,balanced
char_15321,male,17,underweight,0.0808,0.1426,0.3936,0.5768,0.5692,0.3199,0.2768,0.3719,0.5341,0.5158,,balanced
char_15322,male,20,normal,0.2574,0.2061,0.3792,0.3471,0.3526,0.3511,0.2311,0.4568,0.2222,0.1568,,balanced
char_15323,male,25,overweight,0.4543,0.2169,0.4097,0.5241,0.3702,0.4804,0.394,0.5881,0.4165,0.6702,,balanced
char_15324,male,31,normal,0.2527,0.2631,0.4772,0.4328,0.5657,0.5697,0.3779,0.6419,0.3829,0.6779,,balanced
char_15325,male,27,athletic_hyper,0.0869,0.9363,0.3472,0.6309,0.717,0.6377,0.7432,0.6452,0.4432,0.5743,,upper_dominant
char_15326,male,28,obese,0.9429,0.3203,0.4347,0.4183,0.6129,0.6973,0.7183,0.4325,0.6141,0.4934,,balanced
char_15327,male,32,overweight,0.5458,0.2025,0.4975,0.5897,0.4583,0.6634,0.6496,0.3634,0.4429,0.5609,,balanced
char_15328,male,33,obese,0.7836,0.2607,0.4518,0.4293,0.5679,0.2917,0.3471,0.5917,0.5866,0.5538,,balanced
char_15329,male,29,athletic_hyper,0.1288,0.8355,0.4161,0.6634,0.3634,0.4136,0.6044,0.4987,0.5691,0.5662,,lower_dominant
char_15330,male,27,obese,0.8505,0.2139,0.4653,0.3277,0.3977,0.4432,0.3508,0.6277,0.4084,0.6046,,balanced
char_15331,male,26,overweight,0.4203,0.265,0.4012,0.3818,0.1895,0.4895,0.3647,0.2312,0.3665,0.2031,,balanced
char_15332,male,16,normal,0.2752,0.1382,0.483,0.3864,0.4913,0.2628,0.3852,0.5047,0.4142,0.5628,,balanced
char_15333,male,22,underweight,0.0679,0.1232,0.3748,0.4279,0.315,0.445,0.615,0.5928,0.3625,0.3184,,balanced
char_15334,male,39,athletic_lean,0.1297,0.6308,0.3425,0.7873,0.7037,0.4873,0.4976,0.7607,0.7869,0.6615,,lower_dominant
char_15335,male,38,obese,0.8106,0.2841,0.3668,0.5613,0.6431,0.5048,0.5711,0.7202,0.4854,0.4202,,balanced
char_15336,male,22,normal,0.2774,0.2452,0.5769,0.3278,0.5403,0.2403,0.3607,0.4319,0.3989,0.3516,,balanced
char_15337,male,15,athletic_lean,0.1064,0.4,0.4046,0.3657,0.4612,0.5034,0.5527,0.344,0.4607,0.644,,upper_dominant
char_15338,male,21,overweight,0.3774,0.3339,0.408,0.3063,0.3915,0.5658,0.3232,0.4455,0.6043,0.3043,,balanced
char_15339,male,40,overweight,0.5445,0.2499,0.3859,0.7403,0.5975,0.711,0.6249,0.6134,0.6874,0.4403,,balanced
char_15340,male,37,overweight,0.4836,0.2997,0.4535,0.524,0.4939,0.7301,0.6545,0.4301,0.4946,0.6852,,balanced
char_15341,male,35,overweight,0.5809,0.2067,0.4114,0.6579,0.4396,0.6687,0.4726,0.6257,0.3687,0.6058,,balanced
char_15342,male,22,normal,0.3169,0.198,0.3801,0.627,0.327,0.4069,0.3837,0.3469,0.5478,0.6266,,balanced
char_15343,male,31,obese,0.7766,0.2226,0.3973,0.4295,0.6997,0.6657,0.7096,0.6884,0.4096,0.5877,,balanced
char_15344,male,36,obese,0.9273,0.2818,0.4583,0.324,0.2838,0.4825,0.3788,0.3152,0.5838,0.3398,,balanced
char_15345,male,34,overweight,0.4892,0.2248,0.4876,0.555,0.6378,0.5546,0.3926,0.6137,0.3378,0.3786,,balanced
char_15346,male,37,obese,0.8004,0.2389,0.3785,0.4593,0.5397,0.6164,0.3346,0.5173,0.3164,0.465,,balanced
char_15347,male,31,underweight,0.0854,0.1693,0.453,0.4918,0.6439,0.5505,0.5616,0.4061,0.3659,0.6659,,balanced
char_15348,male,34,overweight,0.5273,0.1902,0.4573,0.4377,0.6128,0.3128,0.4713,0.4048,0.5004,0.4964,,balanced
char_15349,male,18,overweight,0.4252,0.2773,0.4307,0.4626,0.2989,0.2478,0.2704,0.2658,0.4678,0.5478,,balanced
char_15350,male,27,athletic_hyper,0.1406,0.7513,0.5031,0.6,0.3798,0.4352,0.6798,0.5167,0.5828,0.5598,,upper_dominant
char_15351,male,37,underweight,0.148,0.1571,0.4791,0.6743,0.3743,0.4724,0.549,0.4363,0.4304,0.5793,,balanced
char_15352,male,22,normal,0.2111,0.1477,0.4522,0.3137,0.5694,0.4503,0.4664,0.5921,0.6137,0.3642,,balanced
char_15353,male,34,obese,0.6609,0.3069,0.3408,0.3948,0.1896,0.2401,0.2923,0.2088,0.2368,0.4896,,balanced
char_15354,male,14,normal,0.2895,0.1668,0.3928,0.2987,0.5301,0.3593,0.2415,0.4459,0.5415,0.4759,,balanced
char_15355,male,27,overweight,0.4643,0.205,0.3821,0.5998,0.4487,0.3276,0.481,0.6276,0.4287,0.3543,,balanced
char_15356,male,38,athletic_hyper,0.1053,0.7975,0.491,0.6674,0.5377,0.3674,0.6109,0.6013,0.4233,0.3982,,balanced
char_15357,male,26,athletic_lean,0.1454,0.6051,0.4152,0.6384,0.4961,0.3588,0.4521,0.6588,0.6518,0.4962,,balanced
char_15358,male,40,obese,0.8256,0.1904,0.4725,0.7943,0.7822,0.6214,0.6341,0.7049,0.4943,0.6192,,balanced
char_15359,male,20,athletic_hyper,0.0565,0.8277,0.4109,0.4169,0.4624,0.5068,0.4229,0.6677,0.7169,0.4583,,lower_dominant
char_15360,male,17,athletic_lean,0.0676,0.5788,0.313,0.5534,0.5966,0.4922,0.3363,0.4647,0.6363,0.3918,,balanced
char_15361,male,21,athletic_hyper,0.0832,0.7469,0.4305,0.5626,0.3626,0.4437,0.504,0.5805,0.6318,0.6626,,balanced
char_15362,male,31,athletic_hyper,0.0791,0.6965,0.3986,0.3471,0.447,0.3645,0.6471,0.5741,0.5732,0.5997,,balanced
char_15363,male,38,normal,0.203,0.2016,0.3903,0.382,0.4096,0.4206,0.682,0.5766,0.4518,0.6174,,balanced
char_15364,male,24,athletic_lean,0.0755,0.4753,0.4796,0.5241,0.5266,0.4316,0.3812,0.6812,0.4625,0.4091,,upper_dominant
char_15365,male,22,underweight,0.0652,0.1179,0.5523,0.4754,0.7754,0.7752,0.4974,0.6321,0.7464,0.7415,,balanced
char_15366,male,30,athletic_lean,0.1014,0.4953,0.2899,0.3323,0.5041,0.6323,0.5189,0.4966,0.6061,0.4189,,balanced
char_15367,male,15,overweight,0.3982,0.1897,0.4303,0.4646,0.6469,0.4632,0.5386,0.7478,0.7539,0.7632,,balanced
char_15368,male,37,obese,0.8101,0.2244,0.4126,0.3983,0.444,0.449,0.6983,0.5253,0.6621,0.6891,,balanced
char_15369,male,22,normal,0.2012,0.1074,0.4528,0.6011,0.4986,0.5759,0.5335,0.6648,0.3648,0.5877,,balanced
char_15370,male,20,overweight,0.5248,0.3125,0.4992,0.7205,0.4223,0.6078,0.6569,0.46,0.4205,0.4417,,balanced
char_15371,male,20,normal,0.2309,0.2005,0.4883,0.5089,0.4152,0.6151,0.5565,0.4061,0.4957,0.3151,,balanced
char_15372,male,40,normal,0.1822,0.1585,0.5157,0.3717,0.4696,0.4474,0.1696,0.2635,0.3029,0.4434,,balanced
char_15373,male,35,underweight,0.0217,0.1241,0.4489,0.4176,0.7176,0.6555,0.5898,0.6655,0.491,0.4877,,balanced
char_15374,male,20,athletic_lean,0.1324,0.6361,0.4092,0.3444,0.614,0.5814,0.3717,0.314,0.4217,0.3879,,balanced
char_15375,male,34,normal,0.269,0.2252,0.3579,0.4682,0.6176,0.4556,0.4844,0.4155,0.3187,0.6187,,balanced
char_15376,male,22,normal,0.3154,0.2898,0.4286,0.4406,0.4438,0.559,0.6596,0.5164,0.4327,0.3596,,balanced
char_15377,male,39,overweight,0.3882,0.2853,0.5036,0.4405,0.7009,0.4009,0.5872,0.5883,0.6006,0.5966,,balanced
char_15378,male,28,normal,0.2036,0.225,0.4461,0.6384,0.5759,0.4456,0.3936,0.5549,0.3384,0.3396,,balanced
char_15379,male,22,athletic_lean,0.096,0.468,0.5144,0.277,0.5183,0.3473,0.4945,0.4946,0.577,0.552,,upper_dominant
char_15380,male,24,normal,0.2263,0.1283,0.4636,0.3269,0.541,0.3792,0.6269,0.44,0.6085,0.613,,balanced
char_15381,male,21,normal,0.2198,0.1208,0.4105,0.373,0.4654,0.4142,0.6533,0.5405,0.5989,0.3533,,balanced
char_15382,male,21,underweight,0.1006,0.1007,0.2903,0.135,0.1216,0.4216,0.2032,0.1689,0.142,0.404,,balanced
char_15383,male,26,normal,0.2845,0.1757,0.4423,0.3501,0.5966,0.5257,0.572,0.6501,0.4043,0.4375,,balanced
char_15384,male,24,overweight,0.4944,0.2547,0.3712,0.5409,0.5797,0.4675,0.5657,0.6952,0.6652,0.3952,,balanced
char_15385,male,30,normal,0.2933,0.2194,0.3379,0.6293,0.4608,0.3434,0.3759,0.3345,0.3293,0.4528,,balanced
char_15386,male,24,normal,0.2015,0.2549,0.3999,0.2987,0.2909,0.484,0.2741,0.4806,0.184,0.2099,,balanced
char_15387,male,32,athletic_hyper,0.0794,0.7782,0.3084,0.564,0.3827,0.6635,0.6045,0.3635,0.5112,0.4353,,balanced
char_15388,male,35,athletic_hyper,0.0919,0.7637,0.4455,0.6268,0.6192,0.3725,0.3479,0.4196,0.3891,0.3268,,lower_dominant
char_15389,male,35,athletic_hyper,0.0673,0.7893,0.475,0.3504,0.3799,0.5646,0.596,0.3999,0.3331,0.6331,,upper_dominant
char_15390,male,25,obese,0.7732,0.2329,0.4742,0.6317,0.3611,0.3504,0.4742,0.3867,0.3317,0.4587,,balanced
char_15391,male,38,athletic_lean,0.0979,0.4801,0.3571,0.4191,0.3733,0.5718,0.2959,0.2718,0.4366,0.4348,,upper_dominant
char_15392,male,23,athletic_lean,0.0954,0.6302,0.4233,0.4977,0.7276,0.4284,0.4787,0.4639,0.4276,0.4281,,balanced
char_15393,male,20,underweight,0.1074,0.1186,0.4124,0.7523,0.7865,0.6586,0.4865,0.6798,0.5616,0.7292,,balanced
char_15394,male,18,obese,0.7487,0.2056,0.3292,0.4809,0.3981,0.4414,0.4539,0.6981,0.6475,0.6532,,balanced
char_15395,male,29,overweight,0.4632,0.1931,0.4558,0.2691,0.3331,0.3958,0.1803,0.1275,0.2369,0.4275,,balanced
char_15396,male,22,normal,0.2233,0.2368,0.3967,0.2782,0.5124,0.4321,0.5234,0.3477,0.5782,0.426,,balanced
char_15397,male,31,overweight,0.4048,0.199,0.4408,0.4137,0.2916,0.4198,0.3904,0.3013,0.433,0.5916,,balanced
char_15398,male,24,overweight,0.5422,0.2855,0.449,0.4425,0.7233,0.5596,0.7071,0.7425,0.5984,0.5614,,balanced
char_15399,male,35,obese,0.6936,0.2588,0.417,0.637,0.4373,0.6391,0.7315,0.6519,0.4315,0.4685,,balanced
char_15400,male,22,athletic_hyper,0.084,0.8151,0.3676,0.2797,0.5226,0.425,0.5639,0.2813,0.307,0.5797,,upper_dominant
char_15401,male,19,overweight,0.5076,0.213,0.4393,0.7517,0.7882,0.6866,0.4882,0.6176,0.7729,0.639,,balanced
char_15402,male,29,normal,0.2274,0.2133,0.4041,0.4557,0.7557,0.6603,0.4654,0.5973,0.7368,0.4599,,balanced
char_15403,male,19,underweight,0.0593,0.0847,0.4594,0.4196,0.5194,0.6,0.526,0.7196,0.478,0.5867,,balanced
char_15404,male,32,overweight,0.4872,0.2341,0.4714,0.4069,0.6294,0.5229,0.3294,0.5233,0.5659,0.3703,,balanced
char_15405,male,27,normal,0.3204,0.1712,0.6685,0.5937,0.5514,0.3032,0.4207,0.4545,0.2937,0.4725,,balanced
char_15406,male,26,normal,0.2234,0.2064,0.4584,0.5746,0.4965,0.549,0.4925,0.2746,0.3498,0.4623,,balanced
char_15407,male,29,underweight,0.0992,0.1712,0.3732,0.5013,0.3395,0.546,0.4652,0.6395,0.3424,0.3701,,balanced
char_15408,male,28,overweight,0.4589,0.2247,0.4605,0.5904,0.6218,0.6152,0.7057,0.4057,0.6286,0.4144,,balanced
char_15409,male,19,overweight,0.4709,0.1843,0.3762,0.3908,0.573,0.4073,0.6326,0.5532,0.392,0.3326,,balanced
char_15410,male,35,normal,0.2763,0.1731,0.5269,0.698,0.6856,0.4487,0.4515,0.55,0.398,0.59,,balanced
char_15411,male,21,underweight,0.0586,0.0981,0.4321,0.4404,0.1995,0.2431,0.3802,0.4995,0.3123,0.3909,,balanced
char_15412,male,32,athletic_lean,0.1255,0.53,0.3929,0.151,0.208,0.4399,0.2584,0.2594,0.2026,0.1399,,balanced
char_15413,male,19,overweight,0.455,0.2024,0.4831,0.589,0.629,0.5695,0.6254,0.5091,0.622,0.329,,balanced
char_15414,male,34,normal,0.2883,0.1734,0.4237,0.6525,0.6907,0.5483,0.6626,0.3907,0.6564,0.5717,,balanced
char_15415,male,22,normal,0.2854,0.2647,0.3916,0.6208,0.3758,0.4602,0.403,0.6758,0.4214,0.477,,balanced
char_15416,male,26,overweight,0.5256,0.1901,0.3209,0.4203,0.3495,0.5362,0.6495,0.4882,0.6319,0.5888,,balanced
char_15417,male,25,overweight,0.5611,0.253,0.571,0.4153,0.3457,0.4327,0.3989,0.3807,0.6457,0.635,,balanced
char_15418,male,39,athletic_lean,0.057,0.5573,0.3786,0.4473,0.669,0.4654,0.6054,0.4513,0.7473,0.5306,,upper_dominant
char_15419,male,26,athletic_hyper,0.1182,0.7708,0.4285,0.2512,0.4794,0.4877,0.4397,0.2919,0.5512,0.4437,,push_dominant
char_15420,male,36,normal,0.2414,0.2051,0.3192,0.7642,0.4642,0.5494,0.7288,0.5234,0.7015,0.67,,balanced
char_15421,male,24,athletic_lean,0.0967,0.5287,0.4309,0.2671,0.3415,0.3312,0.5167,0.5671,0.437,0.4872,,lower_dominant
char_15422,male,38,athletic_lean,0.1384,0.5935,0.5673,0.4196,0.3371,0.5508,0.4185,0.6018,0.6371,0.5745,,balanced
char_15423,male,14,obese,0.7,0.2579,0.3093,0.4063,0.7063,0.4324,0.5999,0.4175,0.4359,0.4222,,balanced
char_15424,male,20,normal,0.2711,0.1729,0.4288,0.4385,0.3739,0.1385,0.2819,0.3517,0.3739,0.4146,,balanced
char_15425,male,15,overweight,0.3872,0.2051,0.574,0.3583,0.461,0.4383,0.6583,0.4519,0.4426,0.4533,,balanced
char_15426,male,26,normal,0.2917,0.1968,0.4331,0.521,0.6703,0.7562,0.6005,0.4667,0.4562,0.521,,balanced
char_15427,male,31,athletic_lean,0.0786,0.5898,0.4581,0.5494,0.3551,0.5111,0.424,0.6551,0.5721,0.4284,,pull_dominant
char_15428,male,32,athletic_hyper,0.1257,0.8101,0.4955,0.4842,0.6506,0.541,0.4105,0.4852,0.3506,0.6098,,balanced
char_15429,male,21,athletic_hyper,0.1108,0.8656,0.4729,0.443,0.2791,0.3191,0.4048,0.247,0.5185,0.547,,lower_dominant
char_15430,male,27,overweight,0.4026,0.2339,0.5022,0.3398,0.519,0.4426,0.2853,0.5614,0.4649,0.5853,,balanced
char_15431,male,28,athletic_lean,0.0592,0.4833,0.5264,0.4036,0.5881,0.6167,0.5854,0.6593,0.3593,0.5982,,push_dominant
char_15432,male,28,obese,0.8975,0.3254,0.4641,0.566,0.4171,0.5583,0.467,0.266,0.507,0.51,,balanced
char_15433,male,23,underweight,0.0861,0.0922,0.4897,0.6122,0.4428,0.601,0.3122,0.4367,0.4835,0.5505,,balanced
char_15434,male,32,normal,0.2741,0.1503,0.307,0.5018,0.2593,0.5593,0.4916,0.4108,0.3198,0.4775,,balanced
char_15435,male,29,overweight,0.3829,0.2944,0.4647,0.61,0.353,0.578,0.4693,0.555,0.576,0.653,,balanced
char_15436,male,16,overweight,0.5124,0.2565,0.4219,0.6055,0.6246,0.3923,0.6392,0.3663,0.3562,0.6562,,balanced
char_15437,male,40,athletic_hyper,0.1237,0.7713,0.4532,0.5099,0.3718,0.596,0.455,0.4795,0.5989,0.2989,,balanced
char_15438,male,15,obese,0.7,0.2278,0.5287,0.3727,0.4046,0.2125,0.4769,0.4563,0.2194,0.5125,,balanced
char_15439,male,38,normal,0.2148,0.1399,0.3461,0.6485,0.433,0.5161,0.6465,0.6514,0.733,0.4874,,balanced
char_15440,male,18,athletic_lean,0.1418,0.5178,0.5086,0.597,0.7751,0.7388,0.673,0.4751,0.4886,0.6969,,balanced
char_15441,male,19,obese,0.9256,0.2485,0.3073,0.4259,0.6015,0.5562,0.4838,0.3219,0.6219,0.343,,balanced
char_15442,male,23,normal,0.2311,0.1654,0.3523,0.3526,0.4985,0.5991,0.4178,0.361,0.6526,0.5952,,balanced
char_15443,male,36,overweight,0.5645,0.1695,0.4521,0.6419,0.3498,0.4966,0.5937,0.6014,0.3419,0.3839,,balanced
char_15444,male,24,overweight,0.4996,0.2004,0.4645,0.6741,0.4647,0.4046,0.4502,0.5031,0.4773,0.3741,,balanced
char_15445,male,29,obese,0.7761,0.2856,0.5183,0.5347,0.362,0.5865,0.495,0.662,0.6358,0.5853,,balanced
char_15446,male,27,athletic_lean,0.0698,0.5356,0.4453,0.599,0.5567,0.5516,0.538,0.3219,0.5431,0.6219,,upper_dominant
char_15447,male,36,normal,0.2949,0.1212,0.3446,0.4463,0.6089,0.3786,0.3089,0.3399,0.3189,0.5899,,balanced
char_15448,male,25,overweight,0.4349,0.2732,0.3514,0.4619,0.6587,0.6572,0.5126,0.3587,0.4248,0.5026,,balanced
char_15449,male,21,normal,0.2831,0.1093,0.4494,0.336,0.3062,0.2317,0.215,0.4229,0.515,0.3393,,balanced
char_15450,male,27,overweight,0.4376,0.232,0.3664,0.5562,0.5661,0.4016,0.5917,0.7016,0.5368,0.5158,,balanced
char_15451,male,19,normal,0.2235,0.2299,0.4294,0.2923,0.2875,0.4032,0.479,0.4409,0.179,0.4524,,balanced
char_15452,male,16,overweight,0.4834,0.2589,0.3843,0.539,0.4199,0.6201,0.5202,0.6196,0.5408,0.3201,,balanced
char_15453,male,22,overweight,0.5078,0.3036,0.4606,0.466,0.4095,0.3674,0.482,0.6195,0.3195,0.5612,,balanced
char_15454,male,33,underweight,0.095,0.049,0.4498,0.586,0.4675,0.4245,0.5742,0.5319,0.5167,0.7245,,balanced
char_15455,male,23,normal,0.2494,0.2545,0.2431,0.6022,0.5392,0.3869,0.3355,0.4948,0.3244,0.3022,,balanced
char_15456,male,20,athletic_hyper,0.1208,0.7883,0.4423,0.7804,0.7259,0.4804,0.7656,0.7784,0.493,0.6521,,lower_dominant
char_15457,male,40,overweight,0.4599,0.2951,0.3895,0.5476,0.6688,0.6678,0.5944,0.3688,0.4261,0.4479,,balanced
char_15458,male,29,athletic_lean,0.0762,0.5295,0.371,0.85,0.55,0.6277,0.75,0.8498,0.7846,0.7531,,balanced
char_15459,male,33,obese,0.7595,0.162,0.4361,0.7287,0.4287,0.4449,0.6282,0.6566,0.6307,0.4322,,balanced
char_15460,male,16,overweight,0.4675,0.1845,0.5045,0.712,0.5883,0.5653,0.7598,0.6311,0.4598,0.6823,,balanced
char_15461,male,20,underweight,0.1203,0.1683,0.4001,0.359,0.424,0.3766,0.6014,0.545,0.6193,0.3193,,balanced
char_15462,male,14,underweight,0.0071,0.0944,0.4276,0.3604,0.4486,0.447,0.616,0.6125,0.6604,0.4455,,balanced
char_15463,male,38,overweight,0.5279,0.202,0.5207,0.3726,0.6125,0.3603,0.5391,0.4615,0.3125,0.4948,,balanced
char_15464,male,37,normal,0.2604,0.1374,0.422,0.4405,0.2611,0.3921,0.1405,0.3975,0.3864,0.298,,balanced
char_15465,male,21,normal,0.284,0.1218,0.3713,0.2547,0.4711,0.2781,0.3885,0.5547,0.5394,0.4219,,balanced
char_15466,male,22,athletic_hyper,0.078,0.8267,0.4873,0.5132,0.5984,0.5945,0.3155,0.3101,0.5045,0.6101,,balanced
char_15467,male,16,obese,0.8143,0.2021,0.4215,0.4419,0.5066,0.4038,0.3693,0.6186,0.3186,0.4823,,balanced
char_15468,male,30,athletic_lean,0.0912,0.5476,0.3884,0.4666,0.4122,0.2243,0.1727,0.4203,0.4727,0.4392,,lower_dominant
char_15469,male,23,overweight,0.4845,0.2698,0.4458,0.6127,0.7057,0.4579,0.6724,0.5395,0.4057,0.6175,,balanced
char_15470,male,17,obese,0.9557,0.305,0.4285,0.3901,0.4264,0.4151,0.6474,0.6901,0.5755,0.676,,balanced
char_15471,male,27,athletic_hyper,0.0961,0.732,0.4328,0.2978,0.5197,0.3545,0.5978,0.4379,0.4489,0.4412,,lower_dominant
char_15472,male,24,athletic_hyper,0.0786,0.9005,0.4535,0.4512,0.549,0.5883,0.5797,0.6317,0.6807,0.3807,,upper_dominant
char_15473,male,34,normal,0.3104,0.2473,0.4643,0.5557,0.5355,0.6907,0.6414,0.3907,0.4669,0.5697,,balanced
char_15474,male,24,overweight,0.4584,0.2317,0.3827,0.398,0.5759,0.3974,0.4146,0.3947,0.5779,0.6947,,balanced
char_15475,male,26,overweight,0.4598,0.3057,0.4272,0.5667,0.4805,0.6459,0.3685,0.6685,0.545,0.5668,,balanced
char_15476,male,35,overweight,0.4294,0.3216,0.3165,0.582,0.5889,0.5092,0.6224,0.3262,0.5418,0.3224,,balanced
char_15477,male,26,obese,0.7078,0.2744,0.4871,0.3215,0.2513,0.3877,0.4536,0.5513,0.4006,0.4854,,balanced
char_15478,male,39,athletic_lean,0.0803,0.5315,0.4425,0.4054,0.4763,0.6294,0.3294,0.4483,0.5881,0.5669,,upper_dominant
char_15479,male,23,normal,0.2057,0.211,0.41,0.7166,0.5088,0.5525,0.4166,0.6158,0.435,0.676,,balanced
